작성자,내용,추천수
user-xb5co8oz7f,성폭력 수사만 못하는게 아니라 피의자 관리도 저깐네. 총체적 난국이다. 시바,29
user-ch9gw4ov6i,수사 지속해라. 저놈 하나만 가해자가 아니다. 그 기관 전체가 가해 집단이다. 그렇기 때문에 '가해자가 죽었으니 성폭력 사태는 여기서 종결~' 같은 헛짓거리 하지 마라 진짜.,0
barneynell5953,ㅋㅋㅋ 얼마나 높으신 꼰대가 엮어있길래 여기서 수사 마무리할려고 그러냐 ㅎ,114
user-qr9df6zt3r,또 이대로 묻히면서 조용히 넘어가겠네... 항상 무슨 사건 있으면 가해자들중에 한명 죽고... 언론에서 안다루기 시작하면서 국민들 관심이 옅어지면 수사도 흐지부지 끝나더라... 가해자가 죽던말던 수사 끝까지 제대로 진행되길 바랍니다,0
raecho2283,도둑이 제발지린걸 보호하지말자,0
armyno.1.201,더 큰것이 두려운게 있을겁니다 꼬리 자르기를 잘 보시길,1
user-wh3lo8wc8u,죽을짓을 왜한겨 대체.....,0
bokiol9608,항상 이런식이지.. 과연자살일까? 타살로보이는건 나만그런가? 그 윗대가리들이 엮여있으니 그런가아닐까? 과환의혹일지도 모르지만 항상 군인이나 정부쪽에서 이런식으로 꼬리 끊기 느낌 나만드나,61
user-xn6uu3ey5l,한사람 죽었다고 멈추지말고 싸그리 다 잡아라.,0
whydoghoneysuck,도대체 인권은 어디까지가 인권이냐,0
motchama1087,자살했어도 군 문제고 자살 당했어도 군 문제고 진짜 개판에 존재 의미 자체가 의문인 국가 조직 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,20
user-zh6gk3gx6w,"다른 이를 죽음으로 몰았으니, 너도 죽음으로 갚아야지!",0
user-lr7bu2yj5u,너무 쉽게 죽게 놔둔거 아니냐... 저런 벌레들은 살아도 사는거 아니게 지옥 밑바닥 끝까지 보고 가야하는데 까비,0
user-qj2en7mk2g,죽은자는말이없다 범인은 죽은자가 말하면 괴로운군부처에서 죽였다,0
user-uf9bd4yf8t,못된짓을 왜 했니? 죽을짓을 !!!,0
tytekfl4265,부관참시라도 해라 곱게 보내지 말고,1
user-sf8vv1yz1u,말도안된다 또 무슨짓이냐?,2
user-jp3hj6te1s,참나 잘못한건 해결했어야지 들어갈님들 많을껀데,3
user-vv5oi1co4w,너무 쉽게 죽으면 안되지 ~~이중사가 당한 몇배로 고통을 받아야지~~에휴,0
user-pb1ej3xc5t,정말 죽을 때까지 민폐구만. 저렇게 무책임하게 죽어서 저기 지키고 있던 병사들 영창가게 생겼네,0
user-sb8gw2ev8n,이제 가족이 나와서 우리아들은 자살할 아이가 아닙니다 하겠지,13
user-xx1yk5uc4r,저승에 가거든 이중사에게 잘못을 빌어라.,0
user-vk3cq9bn5r,한국군대 정말 문제 가 심각하다.,0
ryankim4906,n차 가해자들 머하냐? 따라가~,258
ii-xk2qe,해군상사계급정도면은 나이가 40대일텐데,2
user-wo1ee9qx2b,지들 살려고 죽였네 . 더러운 군 조직 가만 두면 않된다,1
DJ-KOREA,쪽팔린 줄은 아는갑네...,84
user-yy8qs4gj2s,왜 죽는순간까지 남에게 피해를 주는겨 죽은사람한테 할말은 아니다만 좀 글타.....,0
The702COMMANDOS,하여튼 깨진 바가지로 뭘 담는다는게 이레 불안하다니까~ 군작전 말고 이외 문제는 경찰에게 다 넘겨라,1
dudo9711,설마 국방부에서 꼬리 자르기 하려고 강압 수사로 압박을 한건 아니겠지?,22
louiou-1004,땅 에도 묻지 마라...부관참시 해라....,1
user-qb7vx5zk9o,뼛가루 로 재판 계속 해서 형량만큼 감옥에 방치해야된다,0
user-gg8fc4ij1z,죽인거 아니냐? 영창이 진정한 감옥인게 진짜 부대에서 죽은 사람처럼 지내게 만드는 하루종일 정좌인데,5
imperialclown4960,"성범죄를 저지를 정도로 인성이 터졌고, 범죄를 저지를 정도의 마인드를 가진놈이 겨우 저거 조사를 하는 중에 자살을 한다고? 말이 되는 소리를 해라... 대부분의 성범죄자들은 자살을 생각할정도로 물렁하지 않지...저건 자살시킨거겠지",0
user-sq6vw5fk4h,수사는 계속해야함,0
novicej564,사건 시작부터 끝까지 후진국이네 ㅜㅜ,6
levi3929,관계자들 다 죽더라도 끝까지 파해쳐라 차라리 다죽어라,0
user-uy9rp2hb6j,저런놈이갔다니군의재판을받아야하는데,0
user-xf2vn3ek5q,나 참 어이가 없네 기자야 이게 지금 수감자 관리에 촛점을 맞출 문제냐? 그 놈은 죽어 마땅하지만 일단 죄값은 다 받고 가야지 그리고 연관된 놈들도 많은데 이렇게 갔다고? 그런데 기자는 끝까지 수감자 관리만 말하네 요즘 mbc 뭔가 이상해 고장난거같아,4
user-yx6gh1zg9n,무서운 나라의 사람들이야...,0
user-lz5yq5ck2b,처벌 피하려고 자살한거네! 신상과 죄목이 일목요연하게 공게되길 바란다!,0
user-ot3yr3gq3f,군영창에서는 자살 가능성있는 모든물품 압수 아닌가? 자살 당한거 아냐?,95
