작성자,내용,추천수
HEARK_GO,군 조직의 처신은 마치 피해자가 지쳐서 있었던 일이 유야무야 처리하지 않고 해결되길 은연 중 바랬던 것으로 보여... 쓰레기통 조직의 모습을 적날하게 보여준다.,0
gogiburger,인간이... 국산변호사가 직업윤리고 나발이고 집어치우고서라도 최소한 인간으로서 피해자한테 어떻게 저럴 수가 있는지...,0
g.m.j8717,군에서만 일어나는 일이아니라 우리 사회 전반에 뿌리내린 모습입니다. 피해자가 말뿐인 피해자인 사회입니다. 노인을 위한 나라는 없다?! 아니 '약자를 위한 나라는 없다'입니다. 약자를 보호하는 게 아니라 약자를 도려내고 싶어하는 사회가 아닌가요?,33
user-pr2bp5km8o,국선 변호사와 관련자 모두 강력 처벌하여 다시는 군대 내 성폭력 일어나지 않도록 하자,0
user-lx5yq1pr4s,"관련자들 말로가 과연 비참해질지, 다음 정권이 어떻게 이 사건을 이어갈지, 여러분 절대 포기하지 말고 끝까지 감시합시다",0
user-tk9yu3jg9b,진짜 욕 이럴때 쓰라고 만든듯 ㅠㅠㅠㅠ비통합니다 하루하루 얼마나 힘들었을까요,0
user-jh8ei8tw5k,군부대 만큼은 깨끝하고 순결했으면 좋겠다.ㅠㅠㅠ,0
aka8598,모두 파면 해임처리해라. 서로 쉬쉬.국선변이란놈은 눈치만보나.제발 모두 갈아치워야한다. 저런식으로 회유하고 얼마나 많은피해자가있을까. 가슴아픔 젊은 인재가 또억울하게 더러운 손목을자르던 사형에처해라 . 삼가 고인에 명복을빕니다.,0
user-dr1uv9mu5p,남편될 약혼자도 군인인데 같은동료군인이 성추행한것은 군대의 모든기강이 무너진거다 앞으로 어떻게 나라를 지키겠는가? 동료 여군도 보호하고 지키지 못하면서ㅡㅡㅡㅡ,61
user-mn5ek3du9w,죽은이가 억울할것이오 그 곁을 지켜주지 못한 이도 안타까움이로다,0
user-ki9im2vt6w,남편이 큰 힘이 되었네.그당시 남편도 아니고 남친이었는데.,0
cocoranliz1339,국선변호사까지 제 역할을 못해서 절망적이었겠지만 자살하기전에 여성인권보호단체에 제보하고 기자 불러서 공군의 이런 사태를 폭로했다면 이 사건이 전 국민들이 안 이상 그냥 묻히지 않고 피해자인 이중사를 보호해 주고 가해자인 장중사가 처벌을 받을수 있도록 할수 있었을텐데 안타까워요.,6
user-zt4ou8dd3s,변호사라는 직업에 대한 소신검증없이 그저 암기잘하는 순서로 전문직이 결정되고 그러한 인간들이 타인의 인생을 대변하는 직위를 가지니 이런일들이 일어나는거지. 그들은 그저 군 복무대체로 국선을 할뿐 직업강령이나 윤리의식 따위는 1도 없다. 그저 대충때우다 로펌이나 들어가던지 개인사무실 차려 대충 일하며 수임료를 벌 생각뿐.,0
user-eg5bg3jk5c,짜증난다. 가해자 ㅆㄹㄱ들 천벌받아라 ㅡ ㅡ 삼가고인의 명복을 빕니다....,0
user-yb2tk3oe2n,국선변호사 구속수사 해야 합니다,440
