작성자,내용,추천수
user-nj8ok5ie3f,한국 판사는 시스템 속에서 안일하고 방만하고 고집으로 판결 하는 시대에 무능이다. 피해자가 자신의 딸이라도 저런 판결을 할 수 있는지 판사의 양심에 꼭 묻고 싶다.,0
Official_missing,재판장님 당신의 가족이 똑같은 일을 당해도 20년 솜방망이 처벌하실건가요? 보복을 하겠다는것이 확실하게 나와있으며 반성도 안하는 저런 사회와 단절시켜야 하는 쓰래기에게 20년이라뇨.. 부디 본인 가족도 저런일을 꼭 당하시고 보복도 잘 당하시길 부탁드립니다~,2
ImYourLights,전과 18범이여도 감형 받고 사회에 돌아갈 기회를 주는 대한민국 사법부 진짜 대단하다,2
lapissinon2509,부작절한 판결을 내리는 판사 국민이 끌어 내릴수있는 제도가 필요 하다,15
010_hynn,꼭 판사야 너네 자식들도 당해서 꼭 같은 판결내리길 바란다,0
user-nn7kr5by6m,"아니.. 보복하고 살해하겠다고 떠들고 다니는 가해자를 왜 풀어주냐구요ㅠㅠㅠㅠㅠㅠㅠㅠ 20년뒤에 풀어주나 지금당장 풀어주나 무기징역, 사형아니면 피해자한테는 똑같은거 아닙니까ㅠㅠ 판사는 벌을 가해자한테 내리는게 아니고 피해자한테 내리고있는거 같네요ㅠㅠ",309
user-iu4bn7ps8o,감형은 초범이고 진심 뉘우친다는것을 피해자가 인정했을때만 받아들여라. 판사님들 정신 좀 챙기세요.!!!,0
Hangover_Soup,판사 가족들도 피해자처럼 되길 바랍니다.,2
user-kj2ie6rz4i,가해자가 출소후 꼭 판사들의 가족을 찾아가서 제발 잔인하게 보복하길 바랍니다,0
user-rt5kg3kq1u,피해자의 두려움과 범인의 지금의 계획과 그동안의 전과를 생각해서라도 형량이 더 무거워야 돼,0
user-jo9mf3yi7i,모든 범죄는 판사 국회의원 가족에게 일어나기를 기원합니다,1
user-qu3yf7md1r,판사는 꼭 길가다 뒤돌려차기 맞기를 바랍니다. 대한민국은 멀쩡한 판사들이 없나보네요. 법? 누굴 위한 법인데?,0
user-dn6ms9mr2b,판사에게 같은 일이 일어나기를 간절히 빕니다,112
user-jy8vn1ti7k,판사님들 정말 해도해도 너무하시네요; 분명 천벌받으실겁니다,0
user-uv5pm6uq9n,판사에게도 같은일이 벌어져 같은형량을 주시길 간곡히 빌겠습니다.,1
lotus8311,아우 속터진다 속터져 저딴 인간같지도 않는 늠을 왜 양형을 때리냐 판사야,0
