작성자,내용,추천수
user-ev1tb8bn2v,"이 나라에 법이 제대로 서지 못하는 이유! 범죄자들이 활개치고, 당당한 점은 모두 소극적이고 제한적으로 판결하는 판사들 때문이다... 이렇게 얘기하면 판사들은 법이 그렇다고 하겠지만...",0
forestgood9895,판사들이 피해자가 될 때만 형량이 제대로 나오는 대한민국 법의 현실.......,0
jono5987,"판사님들 다음엔 당신가족이 대생일수있습니다. 강력히 처벌해주세요,",0
dungdale,죄를 반성하지 않은점 다음 재판부가 꼭 참고하셔서 형량을 더욱 늘려주시길,0
lavenderspa5968,이런 케이스는 인간판사말고 A.I판사에게 맞겨보는건 어떨까? 훨씬 법적으로나 보편적인 의식적으로나 합당한 판결이 나올것 같은데.,18
oz-lab4007,보복의 우려까지 있는 상황에서 반성하지않고 항소를 했는데 법원과 판사는 잘생각하고 판결하길 바랍니다.,0
manbio6185,저런 놈이 무기징역이 아니라는것에 어이가 없다. 개인신상 공개 해야하며 저런 놈은 출소후 개인적 복수를 허용해야한다,38
soo-wu5bp,애초에 판사들의 판결이 제대로 되었다면 이런일도 없었겠지~~,0
minchulkim8441,가해자를 엄벌에 처하지 않는다면 판사도 공범이다 가해자를 내보낸다면 피해자를 가해를 가하는 것에 암묵적으로 합의하여 내보내는 것이다,0
e7chang,피해자분이 또 악마같은 금수에게 시달려야되겠습니까 판사님은 저금수가 다시는 자유롭게 돌아다니지 못하도록 해야할것입니다,0
crazyoutdoorman,피해자의 일상생활을 위해서는 무기징역도 모자라 사형선고가 절실히 필요하다!!!,349
user-ms6sr9ce1w,법조계 사람들이 정치 외에 본업에도 충실해야 신뢰 얻습니다. 이 사건에 많은 신뢰 얻을 수 있는 판결로 이후 비슷한 범죄의 발생 확률을 낮춰주셨으면 합니다.,0
23jw87,"인간답지 못한 범죄자, 일반 시민의 인권을 빼앗는 범죄자의 인권은 지켜줄 필요가 없다. 제발 판사들.. 본인들, 본인 가족들이 당했다해도 저런 형벌 내릴까..? 생각하고 정신차리고 엄벌해주길 우리나라도 제발 외국처럼 강력하게 처벌해줬으면",92
pd7324,저정도면 그냥 무기징역 때려야지~! 초범도 아니고~출소 얼마 안되서 또 저러는데~! 만약에 나와서 또 저러면 판사도 책임이 있는거다!!!,0
user-nc6tf3ph7e,뭔 법이 이따구냐 ㅡㅡ 징역 12년. 그럼 40대 활발할때.또 나와서 저짓거리 하겠다는거네 지금 전과 18범을 사회에 고스란히 내보내니깐 이런 상황이 계속 생기는거 아닌가 아 답답하다 진짜 화가난다 피해자는 평생을 트라우마에 살겠는데 얼마나 불안하겠냐 ...하,184
sanghomoon1552,12년.... 우리나라 판사님들이 곧 재범을 할수 있게 형량을 줄여주실꺼야...,2
camus-mf5ds,저런. 종자는 인간이 아니니 그 부모도 같이 처벌하고 거세해야된다 분명. 성폭행도 했을거다 보복을 생각하는 넘들은 무조건 무기징역. 때렸음 좋겠다,0
user-vt6cv6zc9z,항소팀에서 더 강하게 판결이 필요하다,0
kml7312,재판부 과연 이런 상황을 어떻케 받아 들일지 궁금 하군요. 재판부의 처벌 정도를 보면 전혀 공감을 못 할 판결로 과연 피해자를 위한 법의 처벌 인가?? 의구심을 들게 하는 사건이 늘어 나고 있어 법의 처벌이 과연 최선일까? 하는 생각이 들 정도이니,0
hohojinj,그알보고 소름돋았다..인간의 가죽을 덮어쓰고 어찌 저리 사는지ㅜㅜ열받아 죽을뻔...판사들은 책임져라! 어쩜 저렇게 안일하게 사건을 대하는지...증언해주신 분 얼굴그대로 나오던데ㅜㅜ걱정됩니다,179
KimSkin,적정수준의 형량을 선고하거나 감형해주는 것은 갱생을 위해 하는 것이라고 알고 있다. 하지만 저 경우는? 저 증언이 맞다면 갱생은 커녕 복수라니. 기대됐던 형량보다 더한 엄벌이 필요하다고 본다.,0
Freedom-pd7gg,검사와 판사는 언제나 가해자편입니다.,1
user-pk4kd5yv5e,저건 가해자 무기징역 혹은 사형을 때려야 한다고 생각합니다 가해자가 전과범이었던점과 정신못차리고 이번사건을 일으킨점 거기에 듣기론 이번사건으로 피해자는 발목아래로 마비되었다고 했는데 가해자가 반성의 기미도 없고 보복가능성까지 있다면 가해자가 출소한 후에는 움직이기 불편한 피해자만 더 위험해집니다,1
jaehun777,형량을 가중해서 사회에서 영원히 격리되도록 해주세요. 알권리를 위해 얼굴도 보여주세요. 영상을 보는데 화가 치밀어 오릅니다.,0
user-yh9ut1fk2j,우리가 할수 있는 공감 판사들은 못합니다. 우리가 개두마리 싸우면 누가 잘못했는지 잘 모르듯이 그들도 누가 누구를 패면 팬놈이 잘못인지 맞은 놈이 잘못인지 몰라요.,1
user-db1cu4ic2f,"판사들이 좋아하는 반성! 반성의 기미가 없으므로,,, 원심을 파기하고 징역30년을 선고한다!!!!!!!!!!!!!!",1
ny-lj7ql,무기징역 선고하고 사형가라. 그 피해자는 내가 죽었어야 됐나며 온갖약을 먹으며 버텨내고 있더라. 너의 그쓰레기같은 성적욕구때문에 한사람의 인생이 갈기갈기 찢겼어,0
user-ke7wq9pw7t,법이 너무 약하다 판사들이 정신좀차려야한다,38
user-rd9qu3im1w,판사도 한번 맞아봐 그래야 형량을 제대로 때리지 ...,0
s.y6315,가해자는 판사랑 같이 살아야합니다. 겪어봐야 깨달으니,0
user-bl5kl1sl8z,가해자가 판치는 이 더러운나라 더이상 참기힘드네요 어떻게 저런말이 서슴없이 나오죠!! 내가족에게 저런일이 벌어져도 형량을 저렇게 줄건가요!! 너무 화가난다,162
anianhalgundae,저 증언대로라면 반성의 기미가 없으니 항소심에서 형량 늘려야됨..,0
user-lv3nc8vy3k,형량이 과도하다고? 저런 놈은 바로 죽여도 화가 안풀림 아무른 이유없이 욕구만 채우려 저렇게 짐승보다 못한 짓 하는 놈은 어떤 범죄보다 형량이 높아야 할듯,0
