작성자,내용,추천수
youngsoonjang7767,전과18범이 어떻게 저렇게 자유롭게 범죄를 저지르냐 우리나라 판사들 저 나이에 18범은 20살 이후로 치면 일년에 한번꼴인데 참관대하네 초범은 약하다 하더라도 2범3범으로 올라가면 형도 올라가게 해라,0
user-xk5uv6es8c,그냥 무기징역 때려 아니 현대사회에서 사람을 발로 얼굴을차서 엎고간놈을 다시 사회로 풀어줄순없잖아,0
jmkim1566,법공부 다시 하세요 판사님 좀 상식적으로 보고 판단을 하세요 제발,0
Legend._.-.,그놈의 범죄자 인권때문에 피해자의 인권은 짓밟히고 범죄자의 인권때문에 형량이 다 솜방망이 처벌이라 새로운 피해자는 항상 생겨나고... 중범죄자들 잡히는 족족 싹다 사형시켜봐라 그러면 재범률은 0%될테니까....,0
brunona9162,이래서 공소따로하는 검사들 미국처럼 바꿔야함 검사들이 자기가 맡은 사건 직접 재판에 참가해야지 일선 경찰 형사들과 증거 검증 해야하고~~~,0
user-fr5sj3we8c,아니 판사 어쩌고 하는데 판사를 욕할게 아니라 법이 약한걸 지적해야지 판사가 맘대로 법 무시하고 넌 사형 이러냐?,1
user-vw2og5rx5j,"세상이 아직 미개하다고 생각합니다. 피해자는 가해자에게 용서 할 마음이 없는데, 판사라는 제 3자가, 가해자를 용서해주고 판결을 결정하는 아이러니한 현실. 심지어 가해자에게 솜방망이 처벌을 주는 것은 피해자를 두 번 죽이는 일.",12
user-db4xs6ub1z,저런 사람도 세금으로 밥 먹이고 재워주는 대한민국 왜 아이를 안 낳냐고? 판검사 자식들은 불합리를 못 느끼는데 서민들은 법 앞에서 약자야,0
user-hz7nx3ig1o,"저건 살인죄에 사체유기죄까지 추가해야지, 성범죄는 당연한거고~~ 감형 없는 종신형이 적당! 사형 이면 더좋고!!",0
user-vz1mz4xm3d,사형제도로가자 무기징역은 저런x레기가 또 나온다고 생각하면 답없다,129
user-ht4zi1qy9v,전과 18범을 풀어둔 판검사가 진짜 가해자다,0
user-xb7hk7qk6v,성범죄 추가되면 무기징역 처벌해라,0
user-or5hg9ty6r,무기징역 제발 나와라~~~~ 반성도 안하는 가해자 처벌하라!!!,46
creamysmile,감형없는 사형판결 나와야함. 무기징역은 20년 뒤에 감형가능하므로 사형 가야함. 어차피 사형집행 안하기때문에 평생 감옥에서 썩다 죽음. 희대의 살인마 고유정을 사형이 아닌 무기징역주는게 한국 개판들이라 정의로운 판결은 기대하기 어려움. 판사들 지자식이 당하기전에는 가해자편임.,1
min3405,저 영상을 보고나니 너무 먹먹해집니다. 신상공개하고 강력처벌해주세요. 이런 사회에서 어찌 아이를 키우며 살수 있을지요. 선량한 피해자가 또 나오기전에 사형이나 종신형 판결되야합니다. 요즘 판사님들 범죄자를 위해 존재하는것 같네요.,42
yeonpu.,성범죄를 했던 안했던 저런 애들은 걍 형량 ㅈㄴ 때려서 사회랑 격리시켜야됨 범죄를 몇번을 저질렀는데 ㅋㅋ,0
user-vo6vf5kr1h,이런놈 10년 ? ? 판사가 착한거냐 ? ? 바보 인 거냐 ? ? 하긴 일거리 자꾸 만들어 놔야지 ㅡㅡ,0
tmdduqrns,"몸뚱아리 하나 믿고 안하무인으로 사는 놈이니 그걸 끊어버려야지.. 징역이고 뭐고 다 필요 없고 걍 손발의 힘줄, 하악근 다 끊고 남은 인생 살아 보라고 해.",0
