작성자,내용,추천수
user-rl1qr4wk1s,이런사건에서 사법부의 존재 이유를 모르겠으며 내 세금으로 월급 처받는 판사들을 도저히 이해할 수가 없다,0
user-gv9hd2fb2c,길거리 Cctv 보면.. 집요하게 이 여성을 노리고 쫓아왔다고 함.. 고의성 있음. 게다가 건물내 cctv 사각지대로 끌고가 성범죄 의혹 있다는데.. 꼭 밝혀서 형량을 더 때려야함.... 판사아저씨 이번엔 좀...... 에혀...,268
user-et2so4jl9b,판사에게 사과하면 형량 줄어드는 대단한 나라!!! 대단하다 대한민국!!!,0
user-yg5ij7vq9q,우리나라 판사님들은 강력범죄에 참으로 관대하십니다 사람이 아닌데 사람 취급을 하는,0
adggg4982,이건 무기징역으로 가야되다고본다!!판사님 현명한 판결 부탁드립니다!!,0
justiceontheway,아제뷰턴 판사들이 판결 제대로 못하면 판사와 가해자를 같은 감옥에 보내야한다,0
user-ww5dy2en3h,판사에게도 깍듯이 인사하는척 돌려차기로 형이 과하다 표현하면 진정한 시대의 영웅이 될듯..,1
betterthanyesterday2709,"처벌 못지않게 중요한게 손해배상이라고 생각합니다. 특히 뇌손상이라면 간병비, 치료비 등 많은 비용이 들 겁니다. 재판에 임하는 태도를 가지고 추측컨데 가해자가 제대로 된 보상을 할 것 같지도 않습니다. '징역'이란 형벌명에 걸맞게 가해자를 고속도로 등 국가기간시설 공사장에서 강제노동시키고, 그 임금을 피해자에게 주는 제도가 필요하다고 생각합니다.",1
user-vw4gu4br3l,사형 구형을 하고 집행을 하지 않는 것이 혹시라도 진범이 아닌 엉뚱한 사람이 잘못 잡혀와서 억울하게 죽는 것을 방지하기 위해서라면.. 이렇게 증거가 확실하고(영상에 조작이 없다면) 다분히 의도성이 있는 것이 확인되었는데 이런경우 사형이나 최소 무기징역이 아니라면 대체 법은 누구를 위해 있는가 생각해보게 되네요.,1
user-dx4fr2zl9w,저건사형시켜야된다! 이나라는법이없나! 판사들아처벌좀해라!판사왜하노?,0
sukskan,법이 있으나 마나한걸 무법천지라고 하죠. 대한민국은 무법천지 입니다. 퇴직후 전관이 되고 싶은 공무원 대신 AI가 판결해야 합니다.,22
dony4770,12년뒤엔 또 누군가 다치겠네요 판사님감사합니다 12년뒤엔 국민들이 알아서 몸사려라는 깊은뜻 잘 알겠습니다,0
user-zs1ed5cm7b,이런 사람들은 현실판 악마판사 만났으면 좋겠네요,0
user-cw8ru2jl7g,법관들은 삼권분립의 정신에 맞게 대한변호사협회의 높은 점수로 부장판사가 되는 시스템이 아니라. 전국피해자협회에 의해 높은 점수를 받은 판사가 부장판사가 되게 하라!,1
sarabab1100,가해자에게 월등히 유리한 법이 말이됩니까..... 제발 좀 피해자가 납득할수있는 판결이 내려지기를. 저런놈은 평생 사회 못나오게 해야합니다!!,112
user-ie1tk8no3w,역시 부싼 ~! 우리가 남이더나 사회에 시한폭탄 같은 애를 풀어놓고 아프다니까 구속 안하고 재판장 안내비쳐도 존중해주고 역시~ 좋습니다~!,0
user-lx4pr7qr1l,아주 그냥 무기징역을 때려버려야 됨 저게 사람이냐;;_,1
user-ko7th8ff4q,12년형을 때린 판사를 조사해서 처벌해야한다. 저런 놈은 법정 최고형으로 다스려야한다.,0
user-kr9fl3vq9q,"성폭행 백퍼했다. 그리고 무기징역이 맞다. 대충 징역살고 풀어준다면 사법부, 입법부 인간들 제발 똑같은 범죄당하길 빌고 또 빌겠다. 욕도 아까운 버러지...",1
