작성자,내용,추천수
Cbuummm,진짜 우리나라 법은 법이 아닌것 같네요.. 전과 18범이라는 사람이 잘못을 뉘우친다고 생각해서 감형을 해준다는건 무슨 경우인지.. 진짜 법 개편이 절실히 필요합니다. 법이 강해야 저런 범죄도 줄어들거고 피해자도 불안에 떨지 않을 수 있는 나라가 될 수 있을텐데 피해자분도 유튜버님도 정말 용기내주셔서 감사합니다,1.2천
evenstararwen9367,"저렇게 많은 범죄를 수도 없이 저질렀어도 30대 초반에 버젓이 사회에 돌아다니면서 약한 사람 두들겨 팰 수 있구나. 판사님들 도대체 뭐하시는거에요? 정신 나가셨나? 본인들 딸이 발차기 당하고 ㄱㄱ 당해야 강하게 처벌하시려나? 아니 내가 알기로 남의 결혼식장에 돈 5만원 안내고 밥 한끼 얻어먹었다고 실형 2년 노숙자한테 때리는 대단히 엄격하신 판사님들인데, 저런 인간 쓰레기는 엄청나게 솜방망이 처벌을 하시네요. 너무한거 아닌가요? 저 인간 주변에 얼마나 빽이 좋으면 저건 재벌3세 정도 아니면 저렇게 많은 죄를 짓고 저리 잘 살기 힘들거 같은데 이해가 안가네요.",931
user-kd4yr3kw7v,쉽지 않은 선택이셨을텐데 정말 감사합니다... 이 영상 아니었으면 가해자가 이런 버러지인지 모르고 넘어갔을거 같습니다... 이걸 용서해 감형한다는 법원도 이해가 안되네요. 피해자가 얼마나 억울하고 힘들었을지 상상도 안되는데 이렇게 좋은 영향력을 발휘해주셔서 감사합니다.,822
user-nd4fq4ml9i,피해자의 인권은 보호받지 못하고 가해자의 인권은 확실하게 보호해주는 대한민국 참 답답합니다.. 꼭 제대로 된 형량 받아서 처벌 받았으면 좋겠습니다 응원합니다!,458
user-wy2oe4ud7o,애는 출소하면 반듯이 또. 범죄 저지를 놈입니다 이러롬들은 오히려 지가 피해자때매 징역산다는 피해의식에 사로잡혀사는 쓰레기들임,1
user-ts1ns8uq6t,징역 90년은 나와야됌 진심,4
nahoseng,이나라에서 왜 범죄자들의 신상공개를 법적으로 막고 있냐 하면 돈좀 있고 힘좀 쓴다 하는 사람들의 태반이 범죄를 저지르기 때문입니다. 그런 사람들이 판검사 님들에게 허구한날 조공을 드리니 아이고 신상 지켜드려야죠 이 ㅈㄹ 인거죠. 국개의원들이 나서서 법을 뜯어고쳐야 하는데 지들 불체포특권이나 지키고 자빠졌으니 참 한심한 노릇입니다,1
user-if8vm4mt4d,신상공개 하지말고 그냥 가석방없는 무기징역 때려라... 못나오게 제발,1
1stmask,형! 졸라 리스펙 !!! 범죄자들 신상공개채널로 가즈아~~~ 쟤 꼭 무기징역받게 해줘,0
kkkwangscafe3555,전과 18범이 뉘우치는걸 믿는 판사가 누군지 궁금하네요.,1
user-hh6gc5kh9t,판사를 찾아서 돌려 차리로.... 성실하게 되갚아주길...ㅋㅋㅋ,0
so-oo6ti,국회의원들은 법 개정 안하고 뭐하시나요. 국회의원 300명씩이나 뽑아놓아도...... 300명중 전과자 비율도 너무 높고... 저 나이에 18범 이라니 이건 다 국회의원들 탓입니다. 판사는 그다음 입니다.,1
