작성자,내용,추천수
Overcomer-dt4rb,피해자 뿐만 아니라 전여친의 안전까지 위험할거 같다. 이건 판사가 미래의 살인죄를 방조한거나 마찬가지다.,0
fvwsaga,이거 감형 나오면 진짜 사법부 긴장해라 검사는 진짜 빡세게 조사하던데,0
user-wn5np1dq8k,전과18범.. 판사들이 제정신이 아니네..,45
user-jh9wy5sc7b,"교도소의 목적은 교화지만 교화되는 사람은 일부고 다수의 강력범죄자는 절대 교화 안될거 같습니다. 통제되고 경직된 환경에서 지들같은 것들만 모아놨는데 교화가 되겠습니까? 어차피 교화하기 힘들바엔 강력범죄자들에겐 살아서 바깥구경 할수 없는 형량과 무자비한 폭력, 강도높은 노역으로 다스려야 합니다.",0
user-ks4lf6jp5q,6/12일 선고결과를 단단히 지켜보겠다. 담당판사는 일 똑바로 하시길!! 국민들이 지켜보고 있다.,211
twotwo9tnt,법조인이 못하는걸 정의로운 유튜버가 하는구나... 판사는 하루 빨리 AI로 대체 되길 바란다.,0
kawasaki017,싸이코네요.무기징역 때려서 영구적으로 사회에서 격리시켜야 합니다.,40
user-sk5hl2pi7g,아니 이놈의 법이 제대로 된 형량만 판결해도 앞으로 사회에 안 나올텐데 ㅅㅂ 법이 못하는걸 일개 유튜버가 용기내서 했으면 응원해줘야지 신상공개했다고 피의자를 두둔하는 것들은 뭐하는 것들인지,0
jaesilmoon2656,"다시는 돌려차기 못하게 팔,다리를 잘라라, 라고 판결하는 판새는 없겠지?",104
kove1820,저 쓰레기는 무기징역을 선고해야하는게 맞다 다만 개인이 신상정보를 공개하는건 잘못된게 맞다! 하지만 왜 개인이 신상정보를 공개해야했는지 나라에서 범죄자인권을 챙겨준답시고 공개하지않은 탓이 크다. 앞으론 중범죄자들의 신상공개를 했으면 좋겠다.,0
JIMIN-fp8gj,이런게 바로 인간말종... 아버지는 그런뜻으로 한말이 아닐건데.. 해석도 지같이 하네.. 소년범으로 감형받길 반복.. 18범으로 드나들길 반복.. 부끄러움도 없는 모양.. 제발 사회에서 격리시켜 주세요,0
vanillabean525,재범확률100% 판사는 거기까지 생각을 못하는게 아니고 알면서도 감형 주는게 어처구니없네ㅋㅋㅋ,1
user-sf5xt9xo6u,전과가 누적될때마다 형량이 제곱이 되도록 합시다,0
user-mv2gh9hw2j,무기징역시켜야한다 사회에나오면 또 그럴놈이다,1
TomeFromu20,판사님. 저런 강력범들은 사람이 아닌데 왜 자꾸 인권을 챙겨주시나요..?,0
user-bp7jd5iz6q,완전 악마네. 뉘우침이나 회개따위는 찾아볼수 없고 악독함만 더하는 ㄴ일세. 아마 모범수가 되려하고 감형받아 나와서 벼르고 벼르던 범죄를 저지르겠지,0
user-ug1fo8jt4r,이런 놈이 사회에 다시 나오면 어떻게 되겠습니까? 판사님,0
stevem4213,판사 검사 경찰이 하지 못한 피해자보호와 법죄자 신상정보를 공개한 저 유튜버를 지지합니다. 판새 검새 짭새들은 왜 저런 악질 범죄자의 신상을 공개하지 않는것인가요? 자신들이 법죄자를 불쌍히 여기시는 신이라고 생각하는건 아닌지요?,1
user-qi5yn6zf8q,저런것도 인간 이라고 할거 다 하고살았네. 징역100년때려라,0
user-jq1ho3bg6b,판사 자식이 음주운전자한테 치어 죽어도 10년 이하로 구형할 수 있냐? 최근에 보니까 1년 4개월 구형한 놈도 있더라. 국개 처자식이 범죄 피해자가 돼봐야 법이 바뀐다.,41
user-hd9db7wb3j,우리나라 판사는 분명개판사다 윤석열같은 판사,0
user-qn4cy4bp7h,"판,검사들아.....18범이다18범!!!... 무기징역이 아니고 다시 나오게된다면 다음 피해자는 너네들 자식들이 되길바란뿐이다",15
mk2j193,법은 국회에서 만들고 사법부에서 법을 기반으로 판결하죠 국회부터 문제입니다,103
user-gd4dm5qq2q,강력범죄자한테는 미국처럼 머그샷인가 먼가 하고 형량도 사형이나 100년 이렇게 때려야한다 우리나라는 미디어 발달로 범죄는 나날이 느는데 법이 솜방망이라 범죄가 날로 늘고 있음,11
user-gp4mu8pl2m,반성의 의지 없음으로 형량 올라가겠네ㅋㅋ,0
nanchic1,대한민국 경찰도 검사도 못하는걸 개인유튜버가 한거다. 도대체 저런 극악무도한 범죄자 신상을 공개 안하면 도대체 피해자는 어떻게 하라는거냐? 전과 저렇게 많은 인간이 사회에 젊은 나이에 쉽게 복귀 하는 대한민국법도 문제다.,0
user-zz1kg6gu1s,저런 인간말종 징역 12년 말도안된다... 개인 유튜버가 판사보다 정의롭고 용기있었다고본다... 진짜 이런말하면 안되지만 저 판사들 자식들에게도 똑같은 일이 일어나도 그렇게 고고하게 법 운운하시며 손놓고 계셨을지도 궁금하고..,5
cutycut,아니 그럼 사회와 영원히 격리시키면 되잖아 징역 35년구형은 또 뭐고 참나 신상도 국민들이 처벌각오하고 공개한건데 언론사 넙죽 받아쳐묵는거봐라 총채적난국이다,2
pikawcw,"저런사람이 고작 그런 형량, 우리들의 신상을 턴다는 등의 노력으로 사회적 갱생이 될까요?? 감옥에서 세금 빼먹는것도 아까움..",0
aurious4083,"한국의 법은 썩을대로 썩었다. 가해자를 위한 법은, 판검사 및 정치인들이 가해자들이기 때문인가?",0
witchwhite2291,"30살에 18범 감옥에12년을 갔다왔으며 나오자마자 범죄를저지름, 협박,강도질, 대부분 흉압범죄 입니다, 이번에도 감옥에 잡혀서도 반성보다 보복을 하겠다고 선언했는데 검사해보니 전형적인 싸이코패스라고 합니다, 구제를 할필요없는 인간입니다, 검사 추가범죄로 35년을 맞아서 사회와 경리돼야한다고 생각합니다, 더이상 피해자가 나오지 않게 얼굴공개는 해야한다고 생각합니다,",10
user-sf9di4mz2h,카라큘라 잘하신겁니다 파렴치한 놈을 영구 무기징역에 처해야합니다,0
laputa1149,"양형위원회 위원장 자식들이 저런거 당해야 법 양형이 좀 바뀔텐데 길가다 성폭행 당하고 두개골 좀 함몰 되봐야 20,30년씩 팍팍 때릴듯 이건 뭐 판사한테 반성문만 쓰고 범행 인정하면 4-5년씩 팍팍 감형해줌",23
swing4564,전과 18범을 검사가 20년 때렸는데 12년으로 맞춰주는 판사나 또 그걸 길다고 항소하는 견놈이나 파고드니 그짓거리 정황까지 나왔네 ㅋ 언론 노출도 됐겠다 35년 다 줄껀지 어떤지 또 판사놈의 판단이 기대된다 ㅋ 또 항소하고 무기 받길 바랄께.,22
user-di5ur8ic5l,판사들이 제정신 나간거지 전과18범이 무슨 교화가되고 갱생이되냐 판사들아,18
Srin-,"무기징역이 아니라, 같잖게 모범수로 감형받아서 출소 못하게 2000년형같은거 가능하게 해야됨. 어줍잖게 몇년 감형 감형 ㅇㅈㄹ해서 또 튀어나와있음.",0
user-sg6ch9wh4i,판사가 할 일을 유튜버가 했네 ㅋㅋ 판사들 정신좀 차리자 당신들 자식이어도 그따위로 판결할까?,0
user-dc7jd4ht1x,법행정이 교화가 목적이겠지만.. 사이코패스 검사에서 나왔듯 안되는 인간은 안되는거다.. 그리고.. 저런애들 대부분 감옥이 편하기 때문인데.. 사회적 합의를 통한 소프트한 삼청교육대를 만들자.. 감옥에서.. 강제노역이든 체력단련이든 죽지않을정도만 힘들게 해야 무서워서 재범하지 않을것 아니냐?,0
Saveyourtime777,무기징역 때려야죠..이건..;;,0
naver-stop,전과 모두 폭력적이고 무차별 폭행인데 서른에 18번이나 징역 살았는데 판사는 재범에 대해 너무 관대 함,0
user-yf5gb2er1r,저런 건 사회에서 영구 격리시켜야함 가석방 없는 무기징역과 노역형을!!!!,5
user-bi3ek5js1w,법 싹 갈아엎어야되는거아니냐? 사람죽이면 5년 7년주는데 언론탄사건은 수십년때리고.. (물론 돌려차기남 형량이 적다는얘기가 아님) 걍 전체적인 형량을 올리자,0
fromsarang,판사도 싸패랑 다를게 뭐있겠나싶다,0
user-rn2xv6ht9x,출소 후에 보복하거나 징역 중에 협박하는 사람은 그냥 확인되는 즉시 형을 2배 3배로 늘려버리면 과연 저렇게 할 수가 있을까? 그런 법은 왜 생각을 못할까?똑똑하고 공부도 잘하는 사람들이 그런 법은 왜 못 만드나????,3
user-um5hj7qx6y,우리나라 법이 물같으니 저놈도 판사가 우스운거겠지,0
