작성자,내용,추천수
rjscnr0414,"반성문을 제출하면 형량이 줄어든다? 항소하면 형량이 줄어든다? 법을 지키는 사람들을 위해 인권이 필요한것이고, 범죄자는 인권이 필요한것이 아니라 다시는 범죄를 못하도록 강력한 형벌과 사회격리뿐이다.",1
user-qp7qx4kf5v,심신 미약이나 의도 따져서 사건 복잡하게 만들지 말고 표면적으로 한짓만으로 판결해야 한다,0
MinC-KIM,항소 재판은 국민재판으로 열어서 살인미수+성폭행까지 전부 인정되서 형량이 배로 늘었으면 합니다. 저런 범죄자는 사회에 발 못 붙이게 하는 것이 최적이지만..,0
user-tt1nf4ou8p,살인미수인지는 잘 모르겠네.. 그런데 12년은 너무 짧은 거 아니냐? 저런 놈은 무기징역 주고 제발 사회에서 영원히 격리시켜줬으면 좋겠다. 저사람 빨리 풀어주면 또 다른 피해자가 나올 것 같어..,1
user-tw4ez7ow1b,판사야 너의 아내 딸이 저렇게 죽기직전까지 쳐 맞아도 이런 판결 내릴 수 있겠니? ㅉㅉ,76
knature9807,"대한민국이 참으로 썩어빠졌네. 살인미수인데 고작 징역 12년? 저런건 그냥 인간이 아니라 사형, 사형이 안된다면 무기징역 120년은 때렸어야지. 만일 피해자가 식물인간이 되거나 하늘나라로 갔다면 어떻게 할뻔했냐? 진짜 저 뻔뻔스런 가해자는 영원히 사회에서 격리시켜야 한다.",109
user-pj7dw4ny5s,형량이 너무 적어서 불만인가 봅니다. 판사님은 그점을 충분히 반영하여 더 높은 형량을 날라차기해 주세요~~,2
star-riot,제발 판사님들 형량좀!!! 누가봐도 수긍이 갈만한 형량을 주세요 ... 뭔 반성이고 초범이고 개같은 이유 대지마시고 제발 ...,0
sy9329,열받아도 참고 법과 도리를 지키며 사는 수많은 사람들을 호구로 만드는 형량입니다...,0
user-hu2or6jc1l,판사가 왕이지 언젠가 판사들 다 돌려차기로 맞아라,1
werlovewerfree,눈뜨고 볼수가 없구나 무기징역에 처하라,0
user-mm7pu8gf2z,음주후 범죄를 저지르면 모든게 감형된다는 공식은 대체 누가 만들었나? 되려 가중처벌 내려야 상식적으로 맞지않나? 술을 쳐마실때는 그만한 책임을 질것을 감내하고 마셔야할것이다.,178
