작성자,내용,추천수
user-nj5hq8zb9n,이런 잔인하고 무서운놈을 도대체 감형해준 판사 누구냐 ? 이놈은 그냥 쓰레기다 전부터 이런짓을 했던놈이다. 끔찍한 살인도 할놈이다 무기징역때려야한다,1
k-6.9sdick,이번일로 판사들이 가해자만 생각해 판결내리는 일이 줄어들었으면 좋겠네요,0
jinmin4834,45년이상 감방에 안처넣으면 판사도 아니다. 아 세금 아깝다. 저런걸 먹여주고 재워줘야 하니까.,0
nts2030,판사가 범죄자를 양성하고 제범 을 하게 만든다. 존경합니다. 판사님들,0
ILOVEBALLET,보기만해도 끔찍하다...저런걸 당한 여성은 평생 고통속에ㅜ살듯..저놈은 영원히 자유없는 교도소에서 살게 해야한다.. 판검사들 당신 딸이 저리 당했어도 이런 판결할래?,0
shin3683,18번의 죄를 판결한 최소 18명의 판사들은 양심이란게 있을까. 저딴인간이 다닌 경호업체는 도대체 어디야...,41
happy4232,판사가되기전에 여러가지 범죄에 본인가족까지는아니더라도 시물레이숀영상 을보고 내린판결에대해 판사들끼리 토론해보는 학습과정이 있으면 어떨까하는생각될정도로 너무도속상하고 한심스런판결이 많다는생각이듭니다.,1
user-mc1qq2vq4i,대한민국 판사는 판례만 공부해서 예전 사건과 비교하기에 이제 필요성이 없어졌다. 깜쀼타로 판결 때리는게 피해자에게 위로가 됨,0
amumuda,판사도 형을 최대한으로 하면 출소후 보복이 두려워 약하게 주는것은 아닐까? 그것이 궁금합니다.,3
user-rt6tn3ym5g,아주 죄질이 나쁜늠 강력대응 하여 주세요 한 여성을 망신창이로 만들어 놓고 너무 가슴 아픕니다 판사님의 자녀가 당했다 생각하시고 심판해 주세요,71
user-yu2nf2bz1q,판사님들 감형 해줄 필요 없습니다.,0
user-po3cx1kf9i,판사님 존경 합니다 살인자를 보호해 사회로 보내고 밥먹고 사는거 보면 왜 사는지는 궁금 합니다? 중국은 저런놈 사형시켜 장기 팔아 국고로 환수 한다,0
user-io2rl4tu8n,판사도 저 영상 봤을텐데 판사가 사람이라면 저걸 인간으로 봐야 맞는건지? 저건 절대 인간이 아님 저런 쓰레기는 영원히 우리에 갇어 놓던가 아니면 사료도 아까우니 사형이 답인듯,33
JJ-dm1dg,진짜 문제다 저런놈 한테 터무니엄는 판사들 지딸래미나 가족이 당해야 처벌을더줄라나? 진짜 속터진다,0
user-nk2mr3ox3e,어떠한 범죄가 되었던 전과2 범부터는 무조건 가중 처벌을 해야한다. 현실은 거꾸로 판사놈들이 앞장서 전과자를 보호 육성하고 있다.,0
CB-nq7xm,우리법연구회 국제인권법연구회 판사들을 죄다 물갈이해야 되는 이유,2
user-wx8hr9ic5v,판사라는 직업은 오히려 없는게 도움됨,3
user-pn6vd9zr7j,갱생이 안된다고 몸소 실천해서 계속 보여주는데 걍 눈감고 응 갱생돼~ 하면서 이악물고 사회로 내보내주는 판사들,28
user-ku9fh1en2h,적어도 진심으로 반성을 3-5번정도 했다면 전과 18범까지는 될수가 없지 않나요?? 저는 저 자신을 위한 다이어트조차도 10년동안 못한 사람입니다… 하물며 타인에게 몹쓸짓을 18번 하고도 못고치는데 19번째는 없을까요? 저정도 죗값이면 기본형량 곱하기 18년을 해야하는거 아닌가요? 전과 18범이면 전과 18범 답게 대우해주셨으면 합니다.. 부디 피해자보다 가해자가 억울하다 생각들만큼 검찰구형보다 더 높게 벌을 주시길 바랄뿐입니다..,0
user-gd7mz8ky2v,AI 판사........ 진짜 필요해..........,3
user-avq8afsa24e59fw,"판사들아. 감형, 참작이라는 건 말이다, 정말 우연히 의도적이지 않은 실수로 일으킨 범죄에나 적용해야 한다. 변명의 여지가 없는 악질 범죄에 대해 지나치게 가벼운 형을 때리니까 범죄를 쉽게 생각하지. 저런 악질 범죄는 최소 30년은 때려 줘야 하는것 아니냐?",0
user-lv1hv5hn3g,저건 폭행이아니라 살인죄로 다뤄야죠 죽으라 스러진 분을 머리을 온힘을 다해 가격했는데 12년 판결이다 전과 18범을 12년후에 또 풀어줘서 또 피해자가 사망이라도 해야 저인간의 영원한 격리가 되는건가 !,20
comartsports,"판사 AI로 합시다. 판사님들도 보복당할까봐 두려운 건 마찬가지입니다. 판결은 AI로 하겠다고 입법내고 시행하시죠.. 판결사유, 양형기준, 감형기준 전부 공개하면 되죠.. 기계적으로 하면 됩니다. 판사도 하나의 사람입니다.",0
user-kc9qy3nb6k,그렇네요 앞으로 판사 변호사들에게도 페날티를 부여 합시다.,0
user-hb4wq9ec1h,경찰.검사.판사.이런놈들이잘못해서.저런놈들이활개치고살어...그냥다사형이다...사회악이라...사형,2
jesukyang4850,판사와 가족들이 꼭 당했으면 싶다.진심.그따위로 판결하니까.욕먹어도 싸다.사람 빙시 만들고 인생 박살내도 고작 12년 장난해.,72
son103,이전사건 판결한 판사 이름공개해야.,5
ssondalove7,도와준 변호사 감형및 판결 내린분들도 같이 공개하는게 맞는듯 다 짝패다!,0
user-vt4xp7yo2t,"전과18범을 감형한 판사는 어느 놈이야!아니....저런 놈의 인권을 생각해주고 피해자인권은 생각해주지 않나.....이번의 판결 두고 보겠다...우리나라의 법은 가해자를 위한 법인지, 피해자를 위한 법인지....",1
user-bd9eb6wo9r,강력 범죄자들의 인권을 한없이 보호하고 옹호해주며 선량한 국민들의 인권을 개무시하는 우리나라 판사님과 국개의원들이 국민세금으로 호의호식 하는 우리나라 좋은나라~~,0
user-zr2fl9tw5m,쫌쫌!!! 범죄자들 사회격리 좀 시키자 그래야 법 무서운 줄 알지... 교화/사회복귀라는 미명 하에 감형하고 집행유예 때리니까 저딴 전과 18범이 도로를 활개치는 거다,1
rateyu5813,이거 보고 며칠을 화가 나서 괴로울 지경이다. 제발 판사들 정신차리자,62
