작성자,내용,추천수
jameslee4818,"전제를 하나 꼭 달아주세요. 최소한 절대... 절대로 가석방 없는 무기징역을...!!! 그것도 힘들다면 법정 최고형이라고 말하는 가석방없는 30년이라도 꼭 확정 선고되도록 해주세요!! 고의로 살해를 했으면 반드시 사형을 선고, 집행당해야 정당하다고 생각하지만, 불가능하다면 적어도 모범수 어쩌구 저쩌구..하면서 가석방 가능한 무기징역은 절대 않됩니다!!! 남은 생을 감옥에서 마감하게 되길 바랍니다. 가석방으로 나오면 또 누군가에게 .. 그때는 중,장년층 누군가를 또 비슷한 방식으로 살해를 하고도 남을 인간들이기 때문입니다.",0
csicsi7099,무기형이 뭐냐 무기형이 종신형을 때려야지 우리나라는 가해자의 천국..판사새끼들이 대대적으로 공격을 받아서 인신상이나 가족에게 피해를 입혀야지 제대로된 판결이 나올거야...,0
vs3203,검찰분들은 무기 때려도 범죄자들한테 착한 판사님들은 대법원에서 끽해야 15년 때릴듯 외국가서 살해하려고 한거. 낚시터에서 살해하려고 민거. 복어독으로 할해하려고 한거 이런혐의를 보고도 저런 인간같지도 않는것들을 변호해주는 변호사가 궁금하다~,0
agneskim9157,판사가 무기징역 주겠어? 검찰선고는 아무 의미없잖아요? 대한민국 판사중에 제대로 정신박힌사람 있을지... 기대안함!,0
0Ooc,판사의 비호를 받아 댓글다는 사람을 범죄자로 만들어버리는 자들이다. 구형이고 나발이고 판사가 집유 때릴게 분명하다.,0
user-zs6yq2pt8c,무기징역은 종신형이 아닙니다 언젠가는 밖으로 나옵니다,0
eunyongbaek3622,"무기징역이라니 ,사형시켜!!!",0
user-dg8eg3vg5g,무기징역 참참 좋은 판결,0
kimmr9873,무기징역이라니 점마들 먹여살리는 세금내는 국민들은 무슨죄,0
user-lc6kn5rd4o,사형이지 뭔 무기징역??? 참 자비롭다,0
jungpark241,사형이 나와야 되지 않나요? 사형제도 없어 무기징역되겠지만,0
user-je2kl1lg3l,판사가 끽해야 10몇년 주겠지 또 ㅋㅋ 인간쓰레기중 극 쓰레기들 또 사회 나오게 해주겠지 뭐 ㅋㅋ 지긋지긋 하니까 검찰 구형은 뉴스 내보내지마요 그냥 어짜피 저거보다 훨씬 축소되서 판결받을텐데,0
BIGLONG544,"검찰이 이렇게 해주세요 구형: 법원이 응 아니야 죄없어 땅땅땅 판결 다름 , 법원이 무기징역 꼭 떄려주길",0
user-yi9ly3fp6o,무기징역받고 나중에 교도소로 이송가면 둘이서 서신으로 담장넘어서 못다한 사랑 그안에서 다 이루시길 바납니다 할아버지가 된 남자가 할머니가 된 이은해를 쳐다봐줄까...,0
user-et3he2de3n,판결 무기징역 뜨면 죽어서야 교도소 나올수있는거면 멘탈 터지겠다,0
user-km3vp1ve8j,무기징역인데도 속이 안시운하네.,0
user-zx5hm3ig2l,이거 판결 확정은 언제인가요? 얼마나 더 기다려야 하나요,0
user-gg2yx1tr2c,검찰이 무기징역 구형이면 판사들은 끽해야 20년 조금 넘기겠네... 검찰 구형대로 판결내리는 판사는 왠만하면 없으니까,0
user-fw8fb1rw5g,무기징역할 줄 알면서 왜 다른 것들은 안하는걸까?,0
kms5299,에고.. 사형을 구형해야 무기징역이라도 나오지... 무기징역을 구형하면 십중팔구는 15~20년 최악으로 무죄가 나올수도... 어쩌면 보험회사가 껴있어서 판사가 좀 잘처리해주려나...?,0
user-wi8ck9rx5e,무기징역도아깝다 콩밥도아깝고 사형이 정답,0
user-kg7bl8zx6p,어차피 판사도 이미 결정은 했을거고 절차가 있으니깐 재판 진행중인거지,0
