작성자,내용,추천수
user-vk4pl9ns7n,모범수로 있으면 한 10년 살면 나온다 무기징역은,0
user-tg2gd6ww1n,검사출신 변호사가 무섭긴 한가보네 사형구형도못하는 검사ㅋㅋ,0
user-nl6cb3ue3k,세상 시끄러운 뉴스라 판사가 무기준듯 방송없었으면 무죄 나왔다,0
user-fr4vw8pp2o,그래서 판결을 무기 준다고 하고 몆년 살면 풀어줄건데?,0
dr-slump,"이은해·조현수 무기징역 구형…마지막까지 ""내가 안 죽였다"" 항변 윤석열, 박진. 무기징역감... 마지막까지 내가 욕설 안했다... 항변...",1
user-hp6lu7qk3x,검사구형 무기징역이면 선고 20년 22년 나오겠네.. 잘하면 18년 20년 나올수도..,0
likewind85,죽였대도 무기징역 안죽였대도 무기징역이면 안죽였다고 끝까지 우겨야지 뭐 ㅋ,0
user-yongoo,어차피 50전에 모범수로 나올건데 나와서 또 피해자만 불쌍하지...망할 판검사 정치인들,0
user-hj1pi4sj5r,"제2의 김은혜가 생기지않도록 높은형량이내려졌슴좋겠다,사람의탈을쓰고,사는 짐승.",0
qdrhbg8129,"태국 쁘라윳 총리 기사회생…헌재 ""임기 아직 안 끝났다"" 헌법상 총리 임기 최장 8년…""2017년 새 헌법 공포 시점부터 적용"" 임기 논란으로 직무가 정지됐던 쁘라윳 짠오차 태국 총리가 총리직을 잃을 위기에서 벗어났다. 태국 헌법재판소는 30일 쁘라윳 총리가 헌법상 최장 8년인 총리 임기를 넘기지 않았다고 판결했다. 헌재는 쁘라윳 총리의 임기는 2017년 새 헌법이 공포된 시점부터 따져야 한다고 판단했다. 이에 따르면 내년 총선에서 승리할 경우 2025년까지 총리직을 수행할 수 있다. 야권은 지난달 헌재에 쁘라윳 총리의 임기 종료 시점을 판단해달라며 판결 전까지 총리 직무를 정지해달라고 요청했다. 헌재는 지난달 24일 야당의 청원을 받아들여 임기에 대해 판결을 하기로 했으며, 판결일까지 쁘라윳 총리의 직무 정지를 결정했다. 이후 쁘라윗 웡수완 부총리가 총리 권한대행을 맡고, 쁘라윳 총리는 국방장관직만 수행해왔다. 쁘라윳 총리는 육군참모총장이던 2014년 5월 22일 쿠데타를 일으켜 같은 해 8월 24일 총리직에 올랐고, 2019년 총선을 통해 집권을 연장했다. 군정이 2017년 개정한 헌법에 따르면 총리 임기는 최장 8년이다. 야당은 2014년 쿠데타로 총리 자리에 오른 시점부터 계산해야 한다며 이미 8월 24일 총리 임기가 끝났다고 주장했다 여권은 새 헌법이 공포된 2017년 4월 6일부터 임기를 따져야 한다고 반박했다. 개헌 이후 새 헌법 체제하에 총선을 거쳐 총리로 취임한 2019년 6월 9일부터 기산해야 한다는 의견도 나왔다. 판결을 앞두고 정치권 안팎에서는 헌재가 쁘라윳 총리의 손을 들어줄 것이라는 전망이 우세했다. 이날 판결에 반정부 세력은 헌재가 또다시 쁘라윳 총리에 유리한 판결을 했다고 비판하며 총리 퇴진 시위를 예고했다. 쁘라윳 총리는 2020년 12월에도 총리직 상실 위기에 처했으나 헌재 판결로 살아났다. 당시 야당은 쁘라윳 총리가 전역 후에도 군 관사를 사용한 것이 헌법 위반이라고 주장했으나 헌재는 문제없다고 판결했다. 헌재는 이에 앞서 2020년 2월에는 현 정권과 군부에 '눈엣가시'였던 야당 퓨처포워드당(FFP)에 대한 정당법 위반 혐의를 인정해 당 해산 결정을 내리기도 했다. 쁘라윳 총리는 임기 논란에 종지부를 찍으며 또 한 번의 위기를 넘기게 됐다. 야권은 법적 수단 외에도 2019년 이후 네 차례 의회에 불신임안을 제출하는 등 쁘라윳 총리를 끌어내리기 위한 시도를 이어왔으나 성공하지 못했다.",4
gu_gu_99,독방 무기징역에서 살아라 이은혜랑 조현수야,0
user-cy7vi7fm6h,무기징역이라 흠‥ 국세 죽을때까지 나가겠군 나 이제 세금안낼께,0
TMNTurtles,"무기징역인데 전자발찌 20년이면, 감옥안에서 전자발찌참? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0
user-ul1mq6jt2j,판사가 교화가능성 나불나불 헛소리 시전 길어야 20년 때림,0
user-oz9rf5ls8m,구형이 무기면 이은해 징역12년 조현수 8년쯤 주것구먼,0
stay.7411,10월27일. 1심선고공판 예상. 피고인 이은해 무기징역 조현수 징역 35년 선고,1
elventv7,10명 죽여도 무기징역이냐?..세월호 선장은 수백명 죽였는데 왜 안사형?,0
user-yv2yw5im5l,이재는 판사나 변호사나 검사나 장난좀 치지맙시다 당신들 때문에 대한민국이 사람죽이는게 개미목숨이야,0
elventv7,무기징역은 너무 쎄다 10년형정도면 될듯..,0
user-hg3sv9os3z,무기징역말이아니다사형도모자란다저런악날한것들은수단방법으로보범수로풀려나올것이다인간이라포기한짐승이다변호하는변호사는양심이의심스럽다,0
