작성자,내용,추천수
user-si5vt9ke9h,피해자만 더 위험해졌네??? 판사 겁나 보수적인 성향이라 강력범죄 형량을 누구하나 앞장서서 올리질 않네 저런 사이코패스를 엄청 두려워하네 판사가 피해자는 생각도 안하고,3
user-fy5xr9lx9z,쓰레기같은 대한민국 법. 15년이나 양형해주네. 판사 딸이었어도 양형 해줬을까?? 아마 그대라 35년 때렸을꺼야 ㅡㅡ,0
user-cy6tt5hu2f,있는것들이 법을 만드니 국민들만 불쌍 지들 가족들이 당해도 그랫을까 나라가 범인들을 감싸주니 더 날리지,0
eeeezy-yf7xp,그걸 다 인정해놓고 20년? 안그래도 피해자분 집 주소까지 외우고있다던데.. 20년 다 채우고 나와도 50임. 그냥 범죄 계속 하라는 걸로밖에 안보임.진짜 장담하는데 저 인간은 절대 교화 안됩니다.,0
user-em4wp1jt3i,20년 판결이라 가해자 변호사가 잘나가는 변호사인가 아니면 뭐냐 20년 미국판사가 우리 대한민국도 필요하다 사건에 따라 피해자나 그 가족들이 큰 고통속에 살아야 한다면 살인죄만큼 크다고 본다 강력범죄 여자 상대로 강간 성폭력 아동포함 해서 이런 범죄는 용서가 절대로 없다고 재판부에서 판결하다보면 범죄 많이 없다고 장담 합니다 미리범강력하고 갱생기회 없게 하면되요,0
user-oj3gv7oo6t,무기징역해야지 아니면 30년 이상이라도 때려라 이게 뭐냐,0
jhhong3594,법도개판 판사들은 더...,0
user-rc6rd2vl7u,부모가 판사 법조계 관련인이 있지 않고서야 어떻게 이런 형량이? 어이상실,0
user-dy8cm8tr3d,판결 내린 검사는 나중에 피해자한테 무슨일이 나면 다 책임져야한다.,11
user-ur8or7ry6f,모범수로 지내면 15년 안팍으로 나오겟네 에라이 썩을 판사야,2
hyunjoolee6468,"재판장한테 화나고, 한국 법체계에도 무진장 화난다. 미국식 형벌을 부과하지 못하는 이유가 뭔가.",1
jin-yn4cx,진짜 판사 딸들은 저런거 안당하나?궁금하다 어떤 판결내릴지..,0
user-yf2sq3hy2x,미쳤다 20년이라니,0
user-em9tk3nw7t,미친 20년이 말이 돼냐 그냥 무기징역이지 전과18범이 저게 말이 돼냐!,0
