작성자,내용,추천수
user-pd9jw9pu9w,술에 취해 기억이 안난다고 하는것들은 가중처벌해라ㆍ범죄에 술에 취하고 아니고가 뭐가중요하냐ㆍ범죄 자체에 촛점을 맞추고 저런식으로 술핑계대는것들은 다시는 술핑계 못대게 형벌에 두배 더해서 가중처벌을 해야한다ㆍ,19
TheParkparazzi,이런거 보면 판사들 다 짜르고 AI판사를 채용하는게 맞는것 같다. 그럼 누구에게나 공평한 판결을 내지 않을까..,28
mrchang9651,안탑깝네요 묻지마 범행대상은 어린이나 노약자 약한여성 상대로 이루어지며 너무 밤늦게 혼자 다니면 위험합니다 될수있다면 아는 남자나 동행 을 하시길 모두 명심하시길 cctv있다고 해도 범죄는 늘 있습니다,21
user-px3xx3yt1s,제발 사형시켜라 술마시고 했으면 과중 처벌하고 정신적으로 문제 있다고 하면 치료 하지말고 그 부모까지 처벌해라 부탁한다 제발 공정한 법적 처벌이 있기를,149
sungwon89,진짜 아무리 그래도 판사.검사 가족들은 이런일이안생김ㅋㅋ존나신기함,12
user-rq2cv1lk1l,"여성분들은 귀가할때 항상 뒤조심하시고 가족,친구들 연락해서 2명 이상 같이 귀가하세요.",112
qkrtnwn,16:35 이미 증거도 다 있고 죄를 인정하는게 당연한거지 그게 형량을 줄여줄 만큼 특혜를 받을 일인가??,4
user-hm3cm1rb2l,우리나라도 죄를 지으면 엄중하게 처벌해야 되는데...사회와격리시키고 가둬 둔다고 뭐가 달라질까~도둑질하면 손을 짜르고 사기치면 혀를 짜르고 이번 사건처럼 발차기 했으면 발을 짤라삐야...,1
user-nq7mo7rm2i,아니...출소한지 2개월째되는날 저런 일이 있었는데 왜 12년이죠??... 가중처벌을 해도 모자랄 판에.. 검찰 20년 구형할걸 왜 깎은건지 모르겠네요..,155
kooksdiary4762,판새님들이 그렇게 풀어줘서 저지경까지 왔고 다음은 살인인데 또 감형 해주셨네,12
kkk-qh2ny,이제 잘걸으시니까 천만다행입니닷 ㅠㅠ,5
user-si4hk2jr7c,너무 충격이라서 영상을 차마볼수가없다 이유도모르고 무차별공격에 정말 손발이떨린다 그냥죽여라 저게 술취한넘의 발걸음이고 공격하는게 완전멀쩡한데 조사받는거 보니 기도안찬다 저건 짐승만도못하다,24
amylose93,뒤에서 공격한 태권도 유단자면 당연 살인미수,46
user-gr5ts3ne2e,모든 증거가 저 사람의 죄를 말하고 있는데 고작 반성문 진심 담기지도 않은 그 종이쪼가리 몇장으로 8년이나 감형이 되다니... 법을 잘 모르는 일반 국민들도 저 사람이 반성하지 않는다는 것쯤은 압니다. 앞으로 저 사람이 세상에 다시 나와 피해를 입게 될 누군가가 너무나도 걱정되고 두렵습니다.,1
user-tm3rc2hu4r,아니 미친 어케 저게 12년이야;; 진심 120년은 살다 나와야지. 2034년에 누구하나 또 다치거나 죽어서 기사날 듯… 진짜 짜증난다,889
user-ll7wr5mk9i,ㅠㅠ남자처럼하고 다니네ㅜㅜㅜ 맘아프다,18
hush1004,ㅋㅋㅋㅋㅋㅋ판결 진짜 기가찬다,64
ddhk771,판사놈들도 지들이 판결낸 범죄자가 사회에 다시 나와서 살인저지르면 판사들도 그에대한 책임을 져야한다,12
user-hj2zw1jf4q,미쳤다ㅡㅡ 소름돋네 개무섭;; 저 사람은 평생 감옥에서 썩어라 나오면 다른 일반사람들 피해받을수도 있다. 충격적이다,279
user-ob9cm2hm7z,서면 어디오피스텔인지.. 엘베보니 신축같은디 ㅠ 보안이,2
yu4575,우리나라 법이 정말 한심하다 아니 법이 문제가아니라 판결을 낸판사가 정말 한심하다,8
gianti7757,판새는 오늘도 점심메뉴를 고민하며 외칩니다. 아~ 난 역시 자애로운 법관이야~,17
moveon2,"저 전과18범 가해자는 무기징역해야하고, 신상공개도 해야한다. 이게 안전한 한국인가? 사법부는 국민들을 보호해야한다!! 국회의원들은 법을 개정해야한다!",1
user-iz2zo6jg8v,이거..살인미수 성폭행이잖아요...저 여자분 인생은 망가져서 평생트라우마로 살아갈텐데..고작12년이요? 차라리 12년동안 뱃일노역을 24시간 시켜서 버는족족 피해자한테 위로금이라도 주게하세요.이게 무슨 처벌입니까,211
user-xu1vd9fp1o,완전 계획적 숨소리 빼고다 겆짖말,2
