작성자,내용,추천수
user-uy3qp1jw1p,저런것들은 좀 인권을 없애자. 고쳐쓸수 없는 ㅆㄹㄱ다. 하나하나 별이 올라갈수록 누진세 처럼. 가중 처벌을 10배씩 가야한다,2
user-qg2mb6kh7t,이사건을 주시하고 있던 대법 판사님중 단한분만이라도 대법으로 올라오기만 와봐라 법의 엄중함으로 평생을 가둬둘테니 하는 판사님이 계셨으면..,33
user-ul3wy6nw1h,제발 더이상의 위협으로부터 저희들을 보호해주세요 너무 무서워 아이들을 픽업해야되는 상황이 되어버렸네요우리 아이들이 마음놓고 다닐수 있는 대한민국이 되도록해주세요 제발~~,0
user-hj2vw4ou9y,"멍청한 놈.. 여론 안좋은 상황서 악수를 뒀네.. 징역 늘었으면 늘었지, 절대 줄지 않는다. 전국민이 공분하고 있는 사안인 걸 대법원도 뻔히 아는데, 이걸 단순 법리만 가지고 20년 줄 수 있을까.",829
mjdalky,제발 대법원에서는 피해자편이 되어주길 바래봅니다,18
user-gk8hd5io2w,내가 법 집행관이라면 80세 까지 고통속에서 살아가게 할것입니다 법이 무섭다는 생각이 필요합니다..,26
Idiopathic_Scar,우리나라는 범죄자가 과하다고 생각하는게 하나도 안 이상한거임. 항상 판결이 약하다 보니 범죄자들이 다 이렇게 생각하는거임. 정말 심각인건 판사들의 피해자보다 가해자관점으로의 판결임.,4
paulkim6567,이 건은 대법원에서 파기환송 해줘야함.. 그게 국민들이 사법부를 희망이 있다고 생각할수 있게하는 마지막 기회라고봄…,29
hometown_coffee,법이 정신을 못차린다...속터진다 이나라.,1
user-lf2gw2cy5b,저정도의 뻔뻔함은 있어야 18범 할수있나보다,209
user-gf2oz8sm7c,진짜 대법원 판사들이 일 좀 제대로 해줬음 좋겠다,21
mana1mana,더 많은 형량을 받기를...그래서 피해자 인권과 유사 범죄의 경각심을 제대로 세워주길!,4
genie3945,피해자를 두번 죽이는겁니다 제발 종신형 선고 합시다 판사님 정의는 살아 있다는것을 보여 주세요 저놈은 인간이 아닙니다,1
user-ng9hu9bl4p,"자신이 저지른 죗값을 형량으로 환산하는 머리만 있을 뿐, 죄책감이나 죄의식 따위는 아예 없다. 간단히 말해서, 죄를 형량으로 환산할 수 있으면 범죄를 얼마든지 저지를 수 있다고 생각하는 인간. 평생 징역에서 나오지 않는 것이 모두를 위해 이롭다.",5
advanNexus,피해자분 트라우마가 하루빨리 치유되길 기원합니다...,0
kikikoli6962,제발 사회로 방생하지 마세요,151
hosiclee,형량이 늘어나길 간절히 빈다,71
user-qv5hk2xz6k,대법원에서 반성도 없는 뻔뻔한 저 강력범에게 가석방 없는 무기징역을 판결해 주시길 간절히 바랍니다.,2
