작성자,내용,추천수
seongy9143,왜 지금에서야 그걸 밝혀낸건지... 이슈가 되고나서 성폭행을 수사하다니 ... 언제나 경찰들은 지금 당장만 어떻게 실적만 어떻게 쌓으려는게 너무 안타깝네요 모든 경찰들이 그렇진 안겠지만,2
ha-ol9jl,저넘은 평생 감옥에서 썩게 내버려 두어야한다. 저넘이 다시 사회에 나온순간 누군가는 또 희생이 될것이다.,464
youn1217,와... 정말 살아있어도 장애가 생기면 어떡하나 .잘못되면 어떡하나 걱정됐는데 그래도 정말 다행입니다 ㅠㅠ 미친 새끼 꼭 저벌 제대로 받게 해주세요!!!,1
mican2679,항상 판사 욕하다가… 이번 항소심판사 진짜 감사합니다!!!! 아무이유없이 그냥 때렸다고 이상하다고 dna 검사 해 보라고 돌려 보낸 항소심 판사들만 있어도 법 판결을 더 믿게 될거 같아요. 이런 상식적이고 이성적인 판사분들이 판사 하셨으면 해요!!!,1
rikal-qv1gy,진짜 싸이코패스가 맞다..저짓을 저지르고 그 8분안에 그짓을 할 생각을 하고 아무렇지 않게 조사를 받고... 정말 저런놈은 평생 썩어야한다..,1
user-dj9ky3id4i,8분을 35년과 바꿀만큼 미쳤군..,89
user-vh1ng4ep7c,역겨운 자식!!! 피해자분 잘못아니에요! 힘내세요 이런일을 보면 사형제도에 찬성하게 되네요.,2
user-bx3kd1pp5l,아니 이정도로 나오는데 방송에 나오기전에는 검출이 안됐다는게 말이되나??? 정말 제대로 안 했나본데???? ㅠㅠㅠㅠㅠ 이런식이었으면 억울하게 지나갔을 사건들도 있겠다....,325
user-uh9ki3ch1h,모든국민이 피해안받고 행복한삶을 살았으면 좋겠당,0
user-js7kn3cb4m,이번만큼은 판사님들!!! 아직 정의가 살아있다는걸 보여주세요!!! 진짜 이건 아니잖아요!!!!!!,2
SamKim-kr5lu,사람이 죽을뻔 했는데 고작 35년 구형이라니.. 사형도 하지않는 나라이면 강력범죄 사기범죄 등등 법을 강력하게 바꿔야 한다고 생각합니다.,2
user-op9sn3lw1n,상황이 이런데도 반성 어쩌고 하면서 형량 줄이면 판사는 진짜 지탄의 대상이 될 겁니다.,1
doshemkslo3046,사람같지도 않은 놈들한테 인간의 법을 적용해야할까요.. 보복한다고 말도 한거 같던데 거세해버리고 엄중히 처벌해야하는데 진짜 이게 누굴 위한 법인건지..;,0
