작성자,내용,추천수
0mastermind,증언해주신 경찰관님과 주민분 정말 감사합니다,39
user-rd8yc6eo4u,저런놈은 제발 법정최고형으로 처벌해야 합니다 인간갔지 않은놈은 감방밖에 없습니다,0
user-vh8wn1pw1q,왜 이제야 이런 증거를 찾고 있는지... 처음부터 했어야지... 피해자도 덜 힘들 터인데.. 이런 바지를 안 입었으면 어쩔려고 .... 답답합니다. 면밀히 조사해서 엄벌을 처해주세요.,640
sunlim6186,진짜 영상볼때마다 치가 떨리네요 피해자나 가족분들 마음이 어떨지 ㅠㅠ 제발 강력처벌 바랍니다 슬프네요 이유도 없이 저런 고통을 ㆍㆍ,30
user-xz8ed9gc8u,이를 갈며 확실하게 재범에 대한 의지를 보이는데 이걸 다시 사회에 풀어놓으신다면… 진짜 할말 없습니다,22
user-zd4om6bi9m,어우 진짜 이런거 보면 화딱지 나네요 무슨 부귀영화를 누린다고 남한테 저런 못된짓 하면서 인생을 포기할까 싶고 진심 피해자 무기 소지 합법화 시켜주세요 인권은 피해자를 위해 존재해야지 범죄자를 위한게 아닙니다,1
user-he9wr7jy3w,"제가 우연히 들은 이야긴데 구치소에 수감자들 한명한테 들어가는 세금이 연간 일인당 약 400만원정도가 쓰인다고 하더라구요. 왜 우리들이 내는 세금으로 범죄자들을 먹이고 씻기고 재워주는지 저는 모르겠어요… 감옥이란곳이 자신의 죄를 반성하기 위해 들어가는곳인데, 너무 인권보호라는 명목으로 잘 보살펴주는게 아닌가 싶어요…사람을 죽일뻔했거나 죽인사람들에게 그럴 필요가 있을까요…? 사형이 아니더라도 최소한 식사도 유통기한지나서 폐기처리되는 아무음식이나 던져주고 이불과 베개 옷 이런거 주지말아야 된다고 생각해요…불편함을 전혀 못느끼고 잘 사는것같아 괴롭네요…",98
_duck5579,진짜 이거 안됀다. 풀려나면 피해자 죽이겠어; 사형시켜 다시 풀려나면 피해자 얼마나 두렵겠냐ㅠ,2
user-sj5gt3np1z,"CCTV에 다 드러났는데 무슨 재판이고 인권이고 나발인지.. 제발 그냥 좀 죽여 !!! 행정력 낭비 ,사회적비용 낭비, 세금 낭비 사형제도 부활시켜라 제발",197
user-mx3dd5ip3q,피해자 여성이 지옥의 고통을 받지않게 많이 도와주시고 부산 돌려차기 사건 절대 잊으시면 안됩니다!!!,69
user-vd2cl1dr8x,동급남성도아닌 여성을 무자비하게 돌려차기로 그것도 성욕때문에 미친놈한태 아주엄벌을 내려주서소 판~사님...빨리 쾌유해서 안정찿으세요..,122
user-up6jx5vi4l,제발 강력히 처벌해주셔서 본보기를 보여주시고 다시는 저런 쓰레기가 활보 못하게 해주세요,27
heatherl8224,"사건 보고 피해자가 살아있다는 것에 감사했습니다. 가해자 행동과 태도에 사형이 답이라는 생각이 듭니다. 예전에 술취한 피해자 모텔에서 팔꿈치까지 손집어넣어 장기 뜯어 사망하게한사건, 폐지줍는 할머니 때려 사망하게한 사건 이후 가장 끔찍하네요. 상대가 원해서 그랬다 취해서 그랬다 죽일 의도는 없었다 같은 말도 어이없는데 저건 나와서 피해자 때리고 죽이겠다? 인권박탈 사형해도 모자랍니다.",5
user-pi3be4bd3x,초동수사때 바지가 풀려있고 상의가 올라가 있었다면 당연히 성범죄관련조사가 이뤄졌어야 하는거 아닌가... 진짜 저런 놈들은 사형 씨게 때려서 사회가 정화되었으면 싶습니다.,201
Leopard_Mint,피해를 입으신 여성분 꼭 완쾌되셔서 여전처럼 일상을 누리시길 기원합니다.,18
user-jj7ng5kx6k,"제발.. 저렇게 명백한 가해자는 억울할 정황이 없으므로 부디 법정 최고형량을 ""선고""해주세요 그리고 집행해주세요",16
user-uq2uu3ox7d,판사 딸이 저런일이 생겨야 형량이 늘어나는 계기가 될텐데,3
hipalette,꼭 처벌해주세요 세상에나..거세를 하든지 해야지..무서운세상이네요ㅠㅠ피해자분이 멘탈이 대단하네요 힘내세요,13
user-xp6yh1ew7k,와 세상에 무서운 사람 많구만.. 여자분 힘내세요…,0
user-ck9uu6le2w,아니 저런 새끼가 여자를 공격했다면 당연히 성폭행 하려고 공격했겠지.. 진짜 답답하네...,278
jinhee-yk8jd,이번뿐만아니라 청소년때부터 전과가 계속 쌓이고 있었는데 솜방망이 처벌로 인해 계속 풀려난걸 보고 기함 했습니다. 바늘도둑이 소도둑된다고 이번에도 제대로 된 처벌이 이루어지지않으면 다음엔 살인이 될것 같아요.. 제발 이번에라도 확실한 처벌이 내려지길,20
