작성자,내용,추천수
user-ff1il3ur3c,초동수사부터 잘못하고 피해자측 DNA 검사요구도 묵살했다가 나중에 사회적으로 이리 공분이 되니 부랴부랴 하나씩 바꿔가는 모습자체가 한심할 따름입니다.... 진짜 우리나라 견찰들 문제가 하나둘이 아니네요... 일선에서 노력하시고 고생하시는 경찰 분들이 아직은 많으리라 믿고 싶습니다.. 전과 18범이 버젓이 돌아다니며 범행을 저지르는 사회가 되지 않았으면 합니다..,17
user-bt8tb3gf1y,한동훈장관님 이런곳에 관심가져주십시요. 국민들 갈라치기하지 말고~~~,3
user-ti2vt9iq4w,나라가 미쳤다 진짜,2
user-ald7xkeq7sl,엄태웅 인터뷰 폼 미쳤다,6
user-wv8mr7vu4u,아니 범죄자한태 인권이니 뭐니 세상 착한척하는 인간들 진짜 그 이중성들 역겹다 인권뭐라고 지꺼리는것들 아주싹다 모아다 저런것들 하고 같은동내 살게해야되는건데,2
jwd7tv,무기징역도 모범수로 풀려날 수 있는 세상! 가해자를 보호해주는 나라.......참~,21
tomatosis3153,언론눈치나 보고 그때가서 대충 주먹구구식으로 일하는 우리나라 사법부의 발전수준,0
user-lc9fd6wf3y,이유는 딱 하나 정유정은 못나오고 이현우는 나올것이기 때문. 우리나라는 가해자가 형을 살고 나와서 살아갈때 문전박대 당하고 사람들 눈초리 받을 것 까지 생각해주는 아주 아주 살기 좋은 나라입니다 사람이 죽여야만 신상을 공개하고 잠재적 사이코패스는 안해주고 범죄자들 많이 생기겠어요 감사합니다 전 국민 이민 갈 명분을 주셔서,0
user-mk8pe4ih7s,제발 이런 관련된 법이나 제대로 개정하고 실행해라... 법이 상식을 따라가지 못하면 어쩌냐,0
user-et6sx2eh2f,돌려차기 5년 내로 가석방 나올 확율 99.99999999999 10년 내로 가석방 나올확율 90%,4
user-ml4ph5qx8g,그냥 공평하게 모든 범죄자의 신상을 공개하라. 죄지은자가 뭔 할말이 있다고!,0
