작성자,내용,추천수
user-dx5by6ni7m,그냥 보복하겠다고 한게 아니라 자길 고소한 사람을 찾아가서 죽이겠자고 한게 어이러니했다 그것이 알고싶다 관계자 분들 감사합니다,546
user-hc9vu5ug2u,그알봤을때 천불나는줄알았습니다...피해자분 모두가 응원하고있습니다!!,45
user-fj9bq7sv8e,판사님. 악질범죄에 대해서 처벌을 하는 건 죄값을 주는 의미도 있지만 현 국민들의 안전과 권리를 위해 격리시키는 의미도 있습니다. 짐승밥으로 줄 게 아니면 제발 저런 극악범죄는 노쇠하여 아무짓도 못하게 최소 50년이상 감형 부탁드립니다!!!!! (피해자분 우는데 맘이 찢어지네... 국민들이 모두 응원하고 있습니다ㅠㅠ 용기 잃지말아주세요),34
mactan-ls6ln,"사형집행이라도 했으면 좋겠네요 ,, 누군가 피땀흘려 번돈으로 낸 세금이 저런사람에게 쓰인다는게 참 ,,",1
user-hk2sw7pl6u,피해자분 힘내세요 ㅠㅠ,12
eugeniegrandet5376,악질 중의 악질이다. 사회로부터 영구 격리 선고해주길.,1
corconetkorea9112,아니 모 볼게있어...보복한다잔아...나중에 후회하지 마시고 걍 사형시키던가 출소없는 무기징역형 해야지...저런것들은 안변해..걍 사회랑 격리시켜야지... 죄없는 사람 죽이지 마시고 걍 내보내지 마세요..판사님들....,547
cosmosyeon,무기를 구형하기 어려운 검찰측의 입장도 이해가 되고 출소 이후가 두려운 피해자의 입장도 이해가 되네요. 너무 안타까운 상황이네요. 제 동생이라면 사비를 들여 업체를 고용해서라도 평생 지켜주고 싶을 거 같아요. 그게 아니라면 외국에서 사람을 고용해서 먼저 ...,24
seongbok6147,피해자분 너무 안타깝네요... 안쓰럽고 진짜 제발 저런 쓰레기들 좀 죽이던지 무인도로 보내던지 중국으로 사형 수출하던지 좀 하자,0
user-sw5ll8tq7y,가능 하다면 사형에 처해져야 합니다. 영원히 사회로부터 격리해야할 존재.,397
user-ko6xb4uj6m,판사님 제발 정의가 살아있는 제대로된 판결 내려주세요 이땅에서 안전하게 딸들을 키울수 있게 부디 판사님도 딸을 키우시는분이길 간절히 기도 합니다,17
user-oq3ec3xp3p,으아 피해자분 그냥 그래요 하는데 나까지 눈물 뚝뚝.. 앞으로 행복한일만 생겼으면 좋겠어요 응원합니다,14
user-ff3iw2wf7m,전과가 저렇게 많다는건 일어나지 않을 수 있는 비극이였다는 겁니다. 거기에 또한번 가해자에게 기회를 줬네요. 참 존경스럽습니다,0
songihan5436,대체 법이라는게 누굴 위해 존재하는지 남은 삶이 막막하다,0
user-ge2vy4ut9k,피해자분 우는 게 너무 마음 아프네요 법정에 오는 게 쉽지 않으셨을텐데 꼭 강력한 처벌받길,231
user-vd9nc8wr8k,힘내세요.. 마음이 아픕니다...,5
user-dz9rt8yj2y,식당주인은 자기가족이 먹는다고 생각하고 음식을 만들듯이... 판사들은 제발 자기 가족이 피해를 당했다고 셍각하고 판결을 내려주길 바란다,6
user-eq9xf2mu6i,피해자가 일상을 살아갈 수 있게 도와주세요. 35년 너무 짧아요. 제발요,0
user-sleepatnight,"범죄자들은 그걸 알아야 한다. 본인이 범죄를 저지름으로써 타인에게 피해를 주는 순간, 피해자의 인권을 짓밟음으로서 본인의 인권 또한 스스로 포기하는 것이라는 것을. 그러므로 범죄자의 인권 보호가 주장되어서는 안되며 특히 이런 반복적인 범죄자는 죄의 경중을 떠나 사회와의 영원한 격리가 필요하다.",2
user-dg5xr7ui9n,"판사들아 너딸이 당한 사건이라고 생각하고 진심 피해자의 입장에서,, 선량한 국민들이 살아갈수 있는 사회를 만든다는 생각 좀 하고 판결을 내려라 사형이 답이다",2
whoisparan3547,저지경까지 하는데도 양형으로 판결 나오면 이나라는 정말 답 없다.,196
annajo2037,"피해자분과 변호인단 응원합니다. 지금 겪고계신 상처가 아프고 힘드시겟지만, 좋은 판례를 남겨주셔서 더 많은 사람들을 도와주세요. 얼마전 데이트폭력으로 경찰서에 갓다가 풀려나자마자 여자친구를 살인한 짐승의 소식을 들었습니다. 이 미친자는 과거의 전적만 보더라도그러고도 남을 사람같아 보이네요- 제발 사회에서 영원히 격리시켜주세요!",8
geonungbae2788,"앞으로 좋은 사람들과 교류하며 정신적,신체적 불편함에서 하루 빨리 회복하길 응원합니다.",2
soojinpark7286,저라도 가해자가 징역을 살고도 돌아다니면 무서울 거 같아요 ㅠㅠㅠ 제발 죄를 지으면 그에 응당하게 죗깂을 치르게 해주세요!,1
rains2693,판사들 자식들이 당하지 않는다면 앞으로도 법은 절대 바뀌지 않을 거에요.,21
breezy7702,사형이나 무기징역이 좋을 듯. 죄질이 극도로 나쁜 묻지마범죄는 반드시 가장 엄하게 처벌해야 한다.,1
user-jr8ve7lk6n,변호사님 말씀이 백번 옳네요.. 저런 짐승은 사회랑 영원히 격리시켜야됩니다.,286
user-by8kw3yi1t,전과18범이 어디 바뀌겠습니까 격리가 답이죠,85
user-wi5ng8zj1x,가해자가 안심하고 피해자가 두려움에 떠는 세상을 만든 사법부의 만행 사법개혁이 현실적으로 이루어 질수 없는것이 더 암울하다,16
user-rt2rw2rl4i,전과18범에 저런 극악무도한 짓을 한 놈을 또 사회에 방생하는게 말이 되나...,2
Damul_CAP,자녀를 키운 부모로써......... 피가 거꾸로 솟는다.,55
user-rt1bg7fj4t,"살면서 이런 일이 일어날거라고 상상이나 해볼 수 있는 범주의, 그런 일반적인 일이 아닌 것을 실행하는 사람은, 지금 일어난 일보다 더한 것도 실현할 수 있는 사람이라고 여겨서, 없는 법이라도 만들어 구형을 해야하는 것 아닐런지..",0
user-fr3tb7lv9l,"피해자분 얼마나 불안할까요? 트라우마로 일상생활 하기도 아직 힘드실텐데 , 피해자분 기운 내십시요, 피해자분 많이 도와주셨으면 좋겠어요",138
user-py5gr7tg6j,범행 당시 바지에 범인의 DNA가 묻어있는데 그게 재판 막바지에 발견 된다는게 그저 놀라울 따름입니다.,6
jskim9208,진짜 볼때마다 열불이 나는 사건. 국민들이 관심갖고 꼭 지켜봐야 합니다. 법정 최고형을 기대합니다.,19
user-lw2xi8xs3w,누굴위한 법인지~ 제발 피해자입장을 생각해주세요~영원히 안만나게 해주에요~~,1
sunheekim1210,제발 가해자에게 무기징역을 내려주세요!! 피해자가 두려움에 떨며 살지 않도록 해주는것이 마땅합니다!!!,1
user-ou5qu3yw3z,애초에 팬티 윗밴드만 DNA검사한것부터가 문제다! 처음부터 팬티 전체를 DNA검사했어야지!!! 무기징역 사형을 해야지 법이 뭣같다!!,2
diary2855,어떻게 이럴 수가 있지... 남의집 귀한 자식에게 어떻게 이럴 수가 있지.. 사회로부터 영원히 격리되기를 바랍니다.,107
lucasjo4839,제발 항소심 공판에서 피해자 여성분과 국민이 납득할 결과가 나오기를 기원합니다.,1
wongyungchoi6698,"국민 모두가 잠재적 피해자이며, 저런 사례가 발생하지 않게 엄벌에 처해야한다",0
user-qj8si9lz8y,전과 2범부터는 형량을 법적으로 늘리자 깜빵을 다녀왔음에도 반성하지 않고 똑같은 짓거리를 한다는 증거인데 전과가 쌓일수록 그에 맞게 형량을 늘리게 해야함,6
user-pd8ql8pi4e,35년이면할배 되어서 나와서 남은 인생 있다는게 놀랍네,153
bingohun7334,저거 보복예고 했으니 다시는 사회에 안나오게 사형 선고해야될듯,4
user-hk8lz8zw3d,기절시킨 여자 들고 가는 것만 봐도 끔찍하다 사형시켜 마땅하다,679
user-fg8uq4je3v,이번에도 형편없는 판결을 한다면 판사를 가만 두면 안됩니다. 그건 바로 국민들의 안전을 위협하기 때문입니다.,6
Gam_nari,"피해자분의 나오겠구나 단 한마디에서 느껴지는 두려움과 무서움.. 내가 혹은 내 주위 사람들이 제2, 제3의 대상이 될수도 있다고 생각하니 미칠노릇인듯...",21
abigfishinasmallpond3026,나가면 보복하겠다는 범죄자를 그냥 놔두면 국가가 아니고 사법부가 아니다. 지금 당장 죽여라. 인간이 아니다.,0
DIY-vj1uo,보복 언급한 범죄자는 종신형으로 때려야한다. 판사님한테도 피해자 가족이나 보복당한 사람들이 나중에 판결을 그렇게 해서 벌어진 결과에 책임을 묻기위해서 찾아갈수있으니 그런 심리적인 위혐에 대해서 잘 판단해서 판결하는게 좋을거 같아요.,6
jennypark7831,저 쓰레기 같은 놈 사형시켜야한다. 피해자분이 얼마나 고통스러운 시간을 보냈을지…. 힘내세요!,0
juyooooo,제발 무기징역 선고해주시길 바랍니다.,739
zhaohaizhe,우리나라도. 영화나. 뉴스에나오는것처럼. 복수극. 많이나왔으면 합니다. 인생망한사람은. 두려울게없으니까. 사회든. 법조계든. 가해자가족이든 진짜억울한사람이면. 어떻게 잔인하게 복수해도. 응원해주고싶습니다,0
kd_hj,판사님 현명한 판결 꼭 부탁드립니다,20
kaiserwookj8358,재판부 판사님들 전국민이 지켜보고 있습니다 대한민국에 정의가 있다고 믿고 있습니다,1
user-ob4mv1lb4i,피해자가 안심하고 살 수 있도록 가해자에게 중간 감형없는 100년 징역 정도는 때려주어야 한다.,7
user-sh4xn7ip1t,35년은 너무 약하다 ㅡㅡ최소 50년이상은 때려라.. 좀 솜방방이 처벌좀 그만하자 우리나라 사법기관은.. 왜 피해자 편이 아니고 가해자 편이냐 --,2
user-kh5rj2id5d,돌려차기로 여자를 기절시키고 성착취를 하려하다니. . 개쓰레기다.,192
user-bp5cs6rn7d,피해자분 떨리는목소리 너무 가슴아픕니다.,5
You-ix1zp,언론이 이런 역할 좀 많이 해줬으면 좋겠네요. 묻히는 사건들이 너무 많아요..,4
user-st8gt4zj8j,제발 사형 부활시켜 주세요. 인간의 탈을 쓴 짐승만도 못한 놈들 사형!,0
vampire465,대한민국에도 합당한 처벌을 내리는 판사가 있다는걸 보여주세요!,1
user-xn3lc4iw1s,사형이 답이다 또다시 사회에 나오면 재판했던 가족들이 꼭 저인간한테 당하게될꺼다 왜 가해자는 웃고 피해자는 울어야하는가? 무기징역만이 답이다,1
user-lg9tg1tz4t,사회질서를 위해서라도 최소 무기징역 부탁합니다,716
user-gg7jn4it2q,살아계셔주셔서 정말 감사해요ㅠㅠ,0
user-sw5kb1ly9b,방송을 타지 않아도 성실하세 법원 판결이 되었으면 좋겠습니다. 항상 방송을 타고 이슈가 되는 사건은 그래도 형량이 어느정도 나오고 이슈가 되지 않으면 솜방망이 처벌이라는 점이 아쉽고 법이 공평하지 못하다고 여겨집니다,14
user-bh2yy3kc5w,피해자가 괜찮지 않은데 판사는 지들이 뭐라고 이 핑계 저 핑계로 감형을 해서 피해자가 억울하고 불안하게 살게 만드냐 진짜 답도없다 이런 뉴스가 자주 나오는데 볼 때마다 달라지는건 판사의 판결이 아니라 국민들의 분노의 크기다,0
user-sl4si6no5x,힘을 왜 자기보다 약자에게 사용하는지...,5
user-rf3oz6fj3l,피해자는 영원히 고통받겠네 언젠가는 나올거라는 두려움으로..그냥 세상에서 지워주자 제발 저딴놈,0
user-to5po3ln7z,제발! 피해자를 위하는 나라가 되자! 감면없는 무기징역!!,194
shin-kn4sp,그알 안 보는데 이 사건 편은 봤어요. 너무 마음이 아프더군요. 피해자분들의 고통은 영원하고 평생을 두려움에 떨어야 하는데 가해자들의 처벌은 어처구니 없으니.. 법은 누구 편인가요?,3
user-nv1wg9wg3p,"죄에 대한 최고형량보다 부족한 구형과 선고를 한 판검사에게 그 빼준 기간만큼의 책임을 물려야 한다. 최고 30년이하 징역형 범죄인데 구형을 15년, 판결을 10년 했다면 검사는 15년, 판사는 20년동안 그 범죄자가 출소후 재범을 했을때 어떤 형태로든 패널티를 받게하고 그 범죄가 원 피해자 보복이라면 더 가중책임을 지워야함.",1
user-pj2cu2jn9j,죽을 수도 있는 상황이었는데 저걸 인권 운운하면서 감형해주는 이유가 뭐냐? 법이 개판이네 진짜,0
