작성자,내용,추천수
user-vm9kg4jg7f,"또 한가지 죄는 피해자한테 가하고, 사과,반성은 경찰,판사한테 한다고 감형해주는 판사, 판사, 당신은 뭐 하는것인지 참으로 도저히 이해가 안간다,,,,,, 가해자는 피해자를 복수할생각한다는데 감형????",1
user-qr7yz4ls5w,진짜 궁금합니다 국민들이 상식선에서 그렇다고 생각하는것이 기준이 되어야하지않나요 ? 법이란게 ? 한두명의 의견으로 집행되는거자체가 너무이해안가고 무섭습니다 이런세상에 살고있다는것이,1
user-df5cr3ep5k,"저렇듯 뻔뻔하기도 쉽지 않을 텐데....대단한 쓰레기네요... 인권이고 뭐고 저런 것들에게는 적용이 되지 않아야 정의가 바로 서는 거라고 생각합니다. ""소각"" 해 주세요.",1
glennan,"저 덩치에 저런 짓을 여자에게 하다니 참 천인공로할 일인데도 반성 없이,,,,,,70정도의 나이 되어서 내 보내라,",14
user-rr3dh9tg5n,출소후 보복을 한다고하면 가해자는 교도소에서 살아야해 진짜 피해자에게 사과는못할만정 반성도없으면서 반성문은 거짓으로쓴거같아요. 저라도 무섭겠어요 피해자님 진짜 정신똑바로 차리고 다녀야할것같아요 가해자님 말은 다~거짓말로 들리네요,1
user-zr8ju4eo8k,정말 나쁜놈 쓰레기 화가 너무 난다!!! 사법부에 힘을 보여 주세요,5
sunyoungpark2949,말하는거 들어보니 저건 평생 감옥에 갇아둬야함.넘 위험한 인간임,6
sangjonghan6419,상식이 통하는 일압 사람들은 당연히 30년 살으라면 뭐하나 판사들이 너무 너무 너그러우시니 판사 딸 아들이 당해서 판결 사형이 나와야 판례가 생길라나,2
documentarystudy,한국 판사들은 모두 짤려야 한다,2
user-zd2vh9uu2z,"형량 적게 받을라고 아주 발악을 하는구먼. 잘 모르는 내가 봐도 뻔뻔한 거짓말로 일삼는데, 충분한 증거가 없으면 저게 사실이 된다는 거에 소름이다. 정말 제대로 된 판사라면 가해자의 발언이 충분히 납득하기 힘든 발언이이라 판단해야한다.",1
user-ug4ko4od1z,사람은 저런 행동을 하지 않죠 그냥 짐승만도 못한 것입니다 반성의 태도도 하나도 보이지 않는데 뭘 보고 저 잡것을 사회에 내보낸다는 건지,1
user-sb1op1jx7d,사회에서 위험한 인물이라고 하는데.. 인물이라는 단어도 아깝다..,1
eddychun9601,내가 피해자면 풀려나오면 청부살인하겟다 살기위해서,31
user-eh8si5dv6x,제발 판사 딸도 똑같이 당해 주세요,1
user-rn5tc6qs8q,그래서 법을 안믿는겁니다 이땅의 젊은이들과 선량한 국민들이~~,1
user-bz7sz4tf3l,국민들이 보고 있습니다,10
gsh20318,신상공개해라 국내에 가해자인권이 피해자인권보다 높은게 말이되냐,13
mejumen,너무 뻔뻔해서 치가 떨린다 저건 부모잘못이야 어찌 저런 괴물을 키워냈을고..,0
HhHhx20,말이 필요없습니다. 사형 가주세요,6
angelakim476,"교화는 그냥 꿈같은 이야기이다. 인간은 바뀌지 않는다. 그런 허무맹랑한 꿈에 피해자들의 목숨을 걸어야 하냐? 국회의원, 법률가들 듣고 있나?",4
user-yuna2,우리나라 법이 잘못됐다. 법 개정해서 저런 쓰레기는 무기징역 또는 사형되도록 해야됨.,1
user-jz2he5bj9j,거짓증언 가중처벌해야 합니다,0
user-lw2bo9kx4t,어차피 무기징역 아니면 신상공개해서 2의 피해자 안나도록 해야한다,9
user-zr1ty8du1c,판새딸들이 저렇게 당해도 형을 저렇게 내릴수가 있을까?ㅡㅡ,6
yesican0907,짜증난다 그냥 배에 칼집어넣고 휘저어 주는게 낫긋다,6
diorsnow0325,부산 저 판사들이 문제네. 전과가 엄청나던데 시민들에게 부끄러운줄알아라,6
user-pg3lm7jb5k,왜 이런인간이 계속 나오는지 국회의원들이 모른다는게 한숨이 나온다 법이 너무나 시대에 안맞으니깐 이런 피해자만 생기는거고 가해자는 어?반성한다 하니깐 처벌약해지네? 또해야지 하는거잖아,0
user-hw6bk3yw4z,강력처벌 해주세요..!!,0
user-sk5nz6fb4h,"이상하네..... 그x은 동행이 있었고 범행전 그들에게 범행을 의심하는 말을 남기고 따라갔는데, 왜 그들에 대한 조사나 추궁은 없나? 범죄 방조하였는데",6
user-iv9kj6rq4d,그냥 봐도 뻔한 성폭행 경찰들도 저따위로 수사를 하냐,2
user-fb4rz5wu8r,넌...말야....35년형 그대로 살고 나와라....말이필요없다...,8
syh3507,사회랑 격리시켜야 합니다 싸이코강간 살인 미수범입니다 아니 끝까지보니 무기징역시켜야합니다,4
Sangdi_TV,와~ 항소장을 썼다는거에 인간이길 포기한거같은데 부모밥보다 콩밥을 더많이먹을걸 하소연하네? 죄값이잖아?? 그게 항소이유가 된다고 보는건가?????????,4
youngjaepark2761,판사들이 어리버리 하니.... 이런놈들이 장난을치는거지.,1
user-ld4wr6dw3d,"전과4범정도되면 상식적으로 인간적으로 사회에서 매장당해야 정상아니냐?,.",6
user-si2id4wb9m,보면볼수록 짜증낫다 저자싁 32년이면 사형아닌가?? 무기징역 바람입니다 판사님,1
