작성자,내용,추천수
BS-dg3ie,판사 가족들에게 꼭 같은 일 더 심한일 일어나길 기도합니다 아 진짜 집회해서 판사 끌어내리고싶네,0
oldboy8844,"최소 무기징역을 때렸어야지,,정말 너무하구만 법원,,",3
user-on5hv3cu5y,판사가해자 이현우 러브라인 너무 보기 좋네ㅡㅡ,0
DamjinA,판새는 역시 판새다. 광복절특사같은 이벤트로 10년후에 나오겠군.,15
shinho1706,국민 위에 누가 위에 있는가? 왜 이렇게 다수의 국민은 왜 이리 늘 피해자 인가? 국민 무서운줄 모르는 권력들. 제발 우리 목소리를 냅시다. 우리가 다수여요,0
vivachae,전과 수집이 취미 같던데 한동안 전과 추가는 힘들겠네.,0
limel681,판새놈 딸이 당해봐야 정신차릴려나......진짜 왜 이나라는 매번 가해자 편을 드는건지.... 이래놓고 무슨 자식을 낳으라고 하는건지... 무서워서 자식 키우겠냐고,0
user-fk8bj9py1q,20년이 뭔말이냐... 이럴거면 화학적 거세도 추가해라!!!! 전과 18범 한테 뭘 바라는건지..미치겠다 진짜!!,3
user-yf8ls5zw9q,판사 자리에 앉으면 예수 그리스도 라도 되는줄... 인간무한용서 사랑,2
user-bw2lw1pc2x,역시 윤석열의 판검새 돈 좀 쓰면 형량 알아서 맞춰드림,1
diormi4309,항소 하는데 항소하는동안 노역은 하지 않고 교도소에서 밥 먹고 자고만 한다고 하네요 완전한 판결이 내려져야 그때부터 노역 한다고 하니 참 법이 이상하다,2
thelove_beube,돌려차기 한번에 날아가버린 20년,9
user-hc1kn2qm6m,20년 지나면 피해자는 어떻게 돌아다니냐 판사나 법이 이따구니 전과 18범이 돌아다니는거지,8
user-gh8ik5lr3r,와 결국 20년 선고했어? 검찰 35년 구형도 짧다고 생각했는데 20년을?? 참ㅋㅋㅋ 말세다 말세야,25
user-sp9pc6dm6k,정의를 실현하신 검찰 역시 전정권과는 다르네 윤대통령님이 해내셨다 역시 보수가 했네요 자랑스러운 보수!!!!,5
shs8149,가해자는 20년 살고 나오면되지만 피해자는 보복이 두려워 어떻게 살란말인가? 너무나도 안타까워서 제가 돌아 버릴것 같네요~,0
LEIRA_REAL,도데체가.... 우리나라 법이 왜이러는 건가요....?????????? 이해를 도무지 못하겠네,2
user-xr6ox5qi2i,범죄양산 하는 사법부 자꾸 이딴판결 내리면 대한민국 미래도 없을뿐더러 범죄 끊이질 않는다는거 명심해라!!!!,4
user-lz1yc4lb4f,"이게 어떻게 사람 살아가는 나란 말인가 너무 비인간적이고 너무 무효한 결과 , 상황이지않냐... 이건 있을 수 없는 일인데 이게 사람 살아가는 나라 대한민국에서 일어나는 일이라니 이건 누가봐도 가해자를 위한 판결이고 이건 나중에 피해자가 막말로 죽음에 가까운 살인예고된 상황이지 않냐 또 사람이 죽어나가야 그제서야 정신 차릴려는건가 이건 정말 너무나 말인 안된다 가해자랑 저딴 판결 내린 판사 관련된년놈들은 정말 생마감하면 생지옥에 무조건 갈줄알아라 존재하지 말아야 할 존재들아 하나같이 천벌 받을거고 영원히 저주 받으며 고통받으며 피눈물 흘리며살게 될거다",0
Horang2.,20년 살다나와서 눈에불을키고 찾으러 다닐거 생각하니까 정말 끔찍하고 무섭다 50살이면 아직 팔팔한 나이일텐데 ;;,0
user-nj2yk1uy7e,판사가 범죄자마인드라서 그래요 양형이유 어이가 없어요 ㅋ 범죄자 감형해주려고하네 근데 감형이유랑 범죄자가 현재범죄일으킨것과 전혀 상관관계가 성립안되는데 꾸역꾸역 깍아주네 판사이력좀봅시다,8
sbre982,사람을 죽일뻔했는데 20년이 웬말 죽었어도 20년 줄래?? 판사는 도대체 인간이 맞긴한가,0
user-tz3lh9bn5v,진짜 판사 가족이 저런일 당했다면 어떨까? 그래도 20년 내릴까? 너무하네. ㅅㅂ AI가 판사 대처해야함.,1
user-nx3bo2ko2f,우리법연구회 소속 판사들 전부 잘라야한다 범죄자 인권을 피해자 인권 보다 더 챙기는 것들은 피해자를 두번 죽이는 공범이나 다름없다,35
sillaskim71,"다른건 인권 문제 때문에 안된다고 해도 진짜 국가가 양심적으로 음주운전(사고없어도) , 성범죄(미수포함) , 살인(미수포함) 이 3가지는 진짜 검거 하고 7일 이내로 사형 시키는 법 만들었으면 좋겠다.",0
user-uh4cq2yy4n,그냥 할말이없습니다 이걸내리신 판사분들 따님있으면 똑같이당하십쇼 역지사지당해봐야.. 아오,1
Ryan_Kim_,20년 뒤에 피해자는 어디서 살아야 하나? 보복에 떨텐데,5
