작성자,내용,추천수
user-rp3ec2zk5c,나를. 죽이려. 했다고 그 상대를. 완전히. 죽이려 하지. 않은게. 좋다 그대가. 완전히. 죽이려. 했지만. 죽지않고. 살아난 다면 이번에는. 돌려 차기로. 끝나지 않을. 것이기. 때문이다,0
user-er6fn9fu4h,국회의원을 잘 뽑아야 하는 이유,1
user-qe5pf2pk4r,저정도 판사면 솔직히 ai인공지능이 재판하는것 보다 못하지 않냐?,0
user-zf9eu1yb3b,돌려차기 폼부터 반성문까지 보통놈이 아니네 정말 나와서 보복할듯 풉,1
user-dg9jh3pz7s,와 뻔뻔하네 무슨 반성문이야,0
user-tw5oe6sn5f,징역 20년 나왔고 피해자분 삶 집중하셈 20년 긴 형량이다,1
user-kl4fq3ox9h,원래~~처음~~에는~~다~~억울~~하다~~한다~~~교도소~~가면~~전부~~억울한~~사람~~이다~~~~,1
ilsungjung2482,감형? 불우한건 이해한다 그렇지만 불우한가운데 범죄가 멏건인가 35년도 적은것 같은데 우리나라도 미국처럼 무섭게 법을 때려야한다,0
user-hp1fb2dw8g,삼청교육대 부활의 중요성,4
user-br5ne5lr5b,외계로 추방시켜야함,0
user-rt5kg3kq1u,범인 너 형량 무겁다고 난리치면 못쓴다,1
user-yy6rp2ze2f,같은 방에 거주하는 형님들 손 좀 봐 주세요,5
user-skybye,폭행 한 2 3년인데 왜 20년이지?,0
ksdk4257,20년세월이면 50대인데 둘다 이세상 사람이 아닐수도~ 자연사로 죽을 확률이 더높겠다,0
ksj257,"헬조선 사법부의 특징이지. 범죄자의 별의별 사족을 다 붙이고 들어주면서 피해자의 죽음과 고통은 절대적으로 외면하는게 헬조선 사법부다. 이런 범죄상황과 인과관계가 명백한 상황에서 그 누구보다 보호 받고 위로 받고 챙겨줘야 할 피해자의 인권이지만 헬조선 사법부는 언제나 범죄자 인권이 우선이고, 시민사회 어느 누구 하나 피폐해진 피해자와 파괴된 가정에 대해 잔인하게 외면하고 신경을 쓰지 않는다. 대체 불우한 가정사를 이 사건에 왜 끼워 넣어서 감형으로 참작하는 거냐?",0
junsukim1624,저런놈이 쓴 반성문 읽어보나 마나 뻔하지 ㅋ,0
simonpark5262,내생각엔 50년 정도 감옥에서 살아야됌,0
kkk-nf9do,불우한이웃은 범죄 저지르면 감형되는 조같은 법이 어딧냐 ㅋㅋ,0
windson4355,판새가 문제다 판새를 없애고 컴퓨터가 대신해야 한다,0
user-xr4iv2wk6s,반성문 와 소름~~~~ 갑자기 이재명의 김현아는요??? 이게 떠오르네... ㄷㄷㄷ,1
user-qr7yz4ls5w,한국은 ... 법원이 범죄자를 양성하는거같음,0
user-yt4rf4kk1s,점마 사패인듯;;대단하다 ㅡ.ㅡ;;,0
