작성자,내용,추천수
JS-cc6ff,평범한 시민이 안전하게 생활 할 수 있는 그런 대한민국을 만들어주십시오,0
user-gi5ck7qw5r,저거 제대로 처벌 안하면 엘레베이터 탈라고 가는데 돌려차기로 뒤통수 처맞는 사람이 내가 될 수 있다고 생각하는게 맞다.,4
user-xl1vx3yb2n,성폭행도 추가해야지 속옷까지 내려갔는데 어떻게 성폭행이 아니야 석폭행 했는지 안했는지 모른다 하더라도 성폭행의 의도를 가지고 속옷을 내린건데 그런 의도를 왜 재판에 적용 안하나? 맨날 살인에 의도 타령하더니 이건 의도 타령 안하네? 12년형이 뭐냐? 더 가중처버해야지 성폭행을 부인하고 있는데도 오히려 감형하는 미친 재판부,12
user-mw5im9ml4s,혹시 더 큰 다른 범행을 감추기 위한 범행이 아니었을까? 그리고 어떤 판사의 가족 중 하나가 범죄의 표적이 됐다거나 희생양이 된다면 범인을 응원 할 사람도 많을듯.,5
daviddeaconkay1854,"와 여성분 폭행 당하는거 보는것만으로도 심장이 철렁한다...진짜 저런것들은 사형시켜야한다고,, 너무 화난다",0
user-xe3ow3cd2e,제발 인간같지도 않은 의원 나부랭이들과 판사놈들 자식들좀 저렇게 당했으면 좋겠네요 어떤 판결을 내릴지 참 궁금합니다.,2
studyppak9640,"무섭다 진심으로.. 전직 경호업체 직원이면 피지컬도 좋고 싸움도 역시 잘할거같은데.. 아무런 위협 신호도 감지하지 못한 무방비상태의 여성을 뒤에서 각잡고 풀스윙으로 머리를 차 쓰러지게하고 소극적인 방어를 하는 피해자의 다시 또 머리를 발로 차다니..그리고 이후 성추행 및 성폭행. 그리고 금품갈취. 이건.. 정말 악마도 혀를 내두르겠다. 부디 30년 이상의 징역, 무기징역에 처해주세요.",3
user-gd8bk9mv6p,정신좀 차리자 사법부야 12년뒤에는 우리딸이 성년이 될텐데 이런놈 만날까 끔찍하다,2
BravoMyLife13,저런 행위를 한 정도가 찍혔으면 그냥 얼굴공개 바로 해버려도 되게 법이 바뀌었으면 좋겠네 죄를 뉘우치게 하고 기회를 주는 것도 정도가 있지 저런 의도가 뻔히 보이는 폭력을 저질렀는데 12년 살고 나와서 그냥 돌아다닌다고?!,1
gyutaekim536,술 취해서 정신없다던 사람이 저렇게 정확하게 돌려차기로 헤드샷?,119
volllucas3656,우리 나라도 죄가 여러 개면 합산 처벌이 되게 법을 바꾸던가~ 그게 아니면 가중처벌이 최소 몇 년 이상이 되게 법을 바꿔야~,2
user-rs6oh7kg6y,너무 무서워요 피해자의 공포는 상상하기 어렵네요,1
user-yx5qs6xg5n,아 됐고. 우리도 똑같이 술먹고 저놈한테 똑같이 얼굴 짓밟고 뭉개버리고 패버려. 경찰한테 잡히면 똑같이 술취해 있었다고 하자.,27
regarding0pascal,사형 제도 손보고 실제로 실시해야 돼. 피해자가 100% 건강을 회복해도 언제 보복하러 올까 평생을 두려움에서 살아야되는데 12년이라니.,1
user-bn2ht9te5k,딱 봐도 강간+폭행+계획적 범행인데 징역 12년은 판사 자신도 강간범이니까 똑같은 범죄자니까. 아니 미래의 범죄자니까 부디 판사 자식들 친척들 가족들 친구들 지인들 모두 강간당하길 기도할게,5
user-pi7um6fc4p,저런놈은 피해자 가족에게 복수 할 기회를 줘야한다 솜방망이 처벌은 피해자나 그 가족에게 평생 한으로 남을 것이다,2
