작성자,내용,추천수
user-nl8ti1qg5g,대한민국 법이 범죄자 편이기때문에 법따위 지킬 필요가없으니까 국민들 모두가 자기 맘대로하는 날이 반듯이 올거다 눈에는 눈 이에는 이 언제까지 선량한 사람이 죽어나가는것을 볼것인가,0
user-pe1du7vy3r,사법 시스템이 시민에게 별도움 안되니..시민들이 나서는게 당연하죠.,1
user-mp8jt7if6o,적어도 사람들이 전과 18범을 피할 기회는 줘야지. 그리고 누가 알아볼까 조심히 살게 해야지.,1
madadasea1202,사법제도의 허점을 메우는 공공의 이익에 부합하는 정당행위이다 범인을 법이 허용하는 한도 내에서 최장기간 사회와 격리해야 한다 삼청교육대 부활이 시급하다,0
user-bg7zr1mj5z,법을 어기면서까지 피해자를 위해 신상공개한다는 인간이 수익창출이 안된다고 징징되는거 역겹다. 결국 돈때문에 하는건가....,0
1newmover,배심원 제도가 필요합니다. 그래야 국민의 눈 높이에 맞는 형량이 나옵니다.,0
user-uv8yh8jq9z,애초에 범죄자를 가려준다는거 그 자체가 이해가 안된다. 얼굴 공개가 두렵고 신상공개가 두렵다면 범죄를 저지르지 않으면 되는거 아닌가?!,0
user-ti5wo1ez9n,전과를 봐라...교정이 되는지..무기징역 하든지 사형을 구형해라 진짜 저러고 살아서 나오면 누구하나 또 죽는다..어휴,0
user-hk1yb7fv2e,법과 나라가 못하니 개인이나서서 이렇게 하는구나.. 참 답답하고 한심하다 나라꼬라지,0
user-jy6mn1yx8z,저런 인간들 인권이 중요한가요? 어휴... ...,0
user-et3mc5ss7t,사법부 없애라!,1
hse4401,대한민국 사법부 너무 쪽팔리다 썩은내가 진동함,0
jeon7167,"말같지도 썸네일 제목에 지긋지긋하다, 이게 사적 복수같음?",34
user-eu2pe2gq8c,저 가해자놈이 옥에서 피해자의 실제 집주소를 알아내서는 그걸 중얼중얼 외웠다잖아요…이건 경찰에서 공개해야 마땅함,1
user-nk3uz9rf3m,"범죄자를 교화시켜서 재사회화 하지도 못하고, 그렇다고 처벌도 제대로 하지 못하는 이도저도 아닌 멍청한 사법체계에 책임이 있는거죠. 남들 배려하면서, 법 지켜가면서 살아가는 국민들의 생존권을 침해하는 행위를 멈출 방법을 강구하세요. 마음같아선 야구빠따들고 성범죄자앱에 뜨는 근처 성범죄자들 찾아내서 인간 포켓몬고 해버리고싶은데",0
user-lv2sk5co8c,나이 30에 전과 18범이면 인생이 범죄란 소린데.. 입법 사법 행정 총체적 난국이 빚어낸 촌극.. 전과가 많으면 가중처벌 하던가 해야지..,1
chlee3806,기준정도는 정해놓고 사는게 법이다. 전과 5법이상은 그들끼리 영구격리가 답이다.,2
user-dq7um3xd6b,뭐야? 피의자 신상공개기준 다 포함되는데 공개를 안했다는거잖아! 이따위로 일처리를 하니 사적공개를 할수밖에 없는거 아닌가?,0
studyoung4608,전과 18범을 도대체 어떻게 교화시킬건데 이런 것도 인간이라고 개인정보보호 해주냐 명예도 있어야 훼손죄가 적용되지 이런 인간이 명예가 있냐고 ㅋㅋ 인간으로서 하면 안되는 짓을 했으면 인간 취급을 하지말아야지,0
user-hy8nu1ld1u,법이 제대로 작동을 안하고있다,1
user-fn6yq3rv5d,전과 10범 이상은 그냥 신상공개하더록 하자… 무슨 범죄 저질렀는지 알수 있도록… 무슨 사람같지 않은놈들이 너무 많다…,1
user-yz4on4jn4l,사실적시 명예훼손을 범죄자들이 범죄를 감추는데 악용하고 있어요.이딴 법 유지하는 선진국도 얼마 없습니다,0
kangminsoo6679,아니 전과 18범이 반성한다고 형량 깎아주는게 정상적인 사법부냐? 법이 너무 국민정서랑 동떨어져있다 심각할정도로 오죽하면 유투버가 나서겠냐,2
user-ox5wk1gk4h,초범도 아니고 18범 전과에 출소한지 몇개월만에 다시 범죄 저지른 인간이고 피해자에 대해 복수 예고까지 한 갱생 불가능한 인간이면 신상공개 충분히 할 수 있다고 봅니다 사법부에서 나서주지 않으니 개인이 나서는거 아닌가요 법이 피해자를 보호해주어야지 가해자를 보호해준다는건 말이 안됩니다,0
eeje681,나같이 안면인식 장애가 있는 사람은 필요 없을지 몰라도 범인들 얼굴은 다 까줬으면 좋겠다. 사기든 뭐든 어떤놈이 사기친지 얼굴이 공개 되야 알아보는 사람은 안당할거 아닌가?,2
sookyu77,이제 중범죄자들은 국민이 형량을 정할수 있게 법을 개정하자.,0
user-fh5qk1gl7h,법은 언제나 가해자 편임... 진정 피해자 위한 법이 없음,0
user-zv5rz6dk8v,법선에서 조치가 잘되었다면 개인이 나서서 저럴필요가 없었지 정의구현이다,0
kny7078,짐승에게 인권은 없다!!!,1
LEE-69,가해자는 피해자 신상을 다아는데... 심지어 새로 이사간 주소까지 다 알고.... 근데 피해자는 알수가 없으니... 너무 아이러니 하다..... 신산공개는 이런 범죄자들을 해야지 피해를 줄이지....,0
