작성자,내용,추천수
violinlovechu5373,"살인자를 사형시키지 못할 거면 감형없는 100년 형으로 해서 사회랑 격리시키든지, 저 인간 이번엔 무기징역 받으면 20년 후에 가석방되어 나와도 72세, 충분히 흉기들고 범죄 저지를 수 있는 나이이다.",0
MurdererJJ,물값 내가 낼테니까 물만 먹이면서 최소한위 영양소로 버티라고냅두고 죽지않을만큼만 죽기직전까지 고문시키면 안되나? 사형? 누구편하라고 사형이야 ㅋㅋㅋ,1
user-kp4oy9nq8o,미리 제거했어야.,3
KimAlejandrohyn,머리 대머리인거 빼곤 인물도 멀쩡한 샛ㄱ가 왜그랬대….? 적법한 판결 바란다.,3
user-zt5ow2uf6q,사람 고쳐쓰는거 아니다,3
nuga8645,범죄자는전부신상공개해야지 누군하고누군안하고 이상한나라,2
user-pt8vw7qm2c,2003년 ㅡ 1심 무기징역 선고 ㅡ 2심 항소심으로 무기징역 벗어나서 15년 확정 그리고 2018년 다시 나와서 2명 살인. 이게 교도소에서 교화가 된거임?? 인권??? 명백한 범죄가 있는 범죄자에겐 인권이 왜 필요하냐?? 이따구로 할꺼면 법이 왜 필요하냐??,0
mean0219,차기 대통령이 사형집행을 승인해야하는 이유!,4
user-yz4ql5mp9r,무슨 공범까지 죽여.. 이상한 놈이네,2
ohmygosh2531,사람죽여서 옥살이하고 나와서 또 죽임…? 법이 왜이렇게됨…?,0
user-gt7vz7ot9u,1차 강도상해 2차 강도강간 3차 강도살인 이때 사형시켰으면 이번 사건은 안일어났다 판사들이랑 같이 생매장 시켜라,0
user-ks4xk7vm1u,야~@정치권 인간들아 사형법 만들어내라아~ 이게 인권나라냐~정신채리라~,0
chosajangkr13,연쇄살인이 아니고 연속살인.,0
chl5203,"신상,면상공개해야될놈들이 어디한둘이아니다",0
user-xz7hr3zy3z,사형제도 무대홍이 필요하다 ...,0
user-gl8zu5tr4b,사형. 사회는 많이 발전하고 바뀌였는데 법은 맨날 그대로야.,0
user-ik9mr9kb7o,옛날사진으로 신상공개하면 국민들이 눈앞에있어도 못알아보죠.그냥 현재저인간낯짝을 까야지,0
user-xx8bn8qs2b,이 정도면 판새들 다 방조범 아니냐? 살인 전과자를 풀어줘서 또 살인할 수 있게 방조한거잖아,1
user-vq6qd5gq8c,피임의중요성,0
user-oq2ve7qj6k,사형제 부활해라!!,0
user-xf5sc7en6f,그냥 사형시켜라. 판새들이 감형해서 또다른 희생자가 나왔다.,0
SY-kr3kn,2심 선고 판사 탄핵해야 할 듯..,2
user-xk9sl9bk1r,그냥사형시껴야지,2
user-sf3fs5wi9v,사람이야 악마야,0
user-ll6xb5wu4b,살인을 해도 풀어주니 또 사람 죽이지 장대호가 의인이구나~,1
user-ms9zs7dv1l,무기징역이네? 사람을 셋을 죽여도 무기징역인데 ------ 두명이야 뭐 -------,5
hank50571,요새 인천 왜그러냐 진짜..,4
user-fw2yc9pu5r,신상 공개 해도 길거리 에서 요즘같이 마스크 끼고 다니면 못 알아 볼듯,3
user-ts4vz2ev5p,연쇄살인범이라기엔 그냥 연속살인인거고 한건은 증거인멸 을 의도한 경우인데 굳이 연쇄살인 이라는 흉흉한 단어를 들먹이는건 사회적 불안감만 조성시킬 수 있음,0
cho5377,미국은 뭐 인권 후진국이라 작은 범죄일 지라도 미성년 범죄자 포함 신상 공개 하는가 실보다 득이 많아선데 왜 법 개정을 안하는지 도저히 이해가 안가며 납득 못하겠다,0
user-fk2fs4jc7z,권재찬 보다 더무서운 사람은 그런죄를지고도 벗어날 힘있는분이다 만약 석열후보가까운분이었다면 벗어날수있었을텐데 일반국민은 받아야할당연한 벌이다.,0
user-dz1bv9es5n,관상은 과학이다 진짜루,3
43100s,재차이~ 감방가서 연쇄살인범 이라고 어깨에 힘좀 주겠는걸?ㅋㅋㅋㅋㅋㅋ 좋기도 하겠다...드러븐놈...,0
user-vu8hn8zx7u,관상은... 과학이다,0
user-he8dg3sy5n,관상바라 ㅋㅋ 저런 관상은 구족을 멸해야 됨,3
user-cy7cv6qo3m,교소소에서 삶을 다보냈네,0
msjo6603,완전범죄를 노렸네 ㅡ개쉑,1
gildonghong1347,이놈 대구놈입니다 지금은 인천 만수동 사는놈입니다 전에 같이 일한적있어서 아는놈입니다,1
user-zy1mz6pm2d,딱 보기에 그냥 접시처럼 보이는데 살인범이라니...,0
user-lm1gi1js6v,걍 사형~~땅땅땅,1
user-gr7lx4nz6p,권씨를 먹칠하는구나,4
user-ce9nh7cu7j,전과보소 판사는 이걸 풀어줌?,0
daj5342,왜 내보내냐 결과가 뻔 한걸,1
Lee-xb7cb,살인이 추가 취미면 더 감형시켜주는 코리아 괴판사님등.,0
user-yd1ss6mp7z,삼청교육대 다시 세워가 싹다 잡아 쳐넣어야 나라가산다 -58년 개띠 오명규사장,0
ienka1238,얼굴은 거짓말은 안하네,0
user-gq4tn8fx8r,사양하라,1
user-rf5ym9jq7s,ㅋㅋㅋㅋㅋ 살인이몇번째인데 밖에내놓냐고,1
user-zu3sw3fi1g,형량이 왜이리 적지?????,0
user-it3iz1zq1b,에휴 왜 그러고 사나,0
user-gh5iv5qx4t,어차피 신상공개해놓고 화면 흐리게하는이유는 뭔가?,2
user-yl1ej8no7j,이여 얼굴공개 좋구만,0
user-ep4tt8bn7c,또 주민등록사진아닌지,0
user-cp7mt7jl3z,도데체 살인 더하라고 출소시켜준건가?,0
user-lc8zr7gm5c,왜?? 신상공개함 무기아니면 사형인디,0
user-jb4rf7oo4g,진짜 관상은 과학이다 ㅋㅋㅋㅋㅣㅣ,0
TheDemonsDead,오호 색뀌. 눈빛보소 귀신 씌였네.,0
user-tw5ke5co3u,권재찬 유일하게 잘한건 공범을 죽인것밖에 없다,0
__-nf9tm,잘 생겼다!,1
user-yg3ji6kq8x,솔직히 인권탄압이니 뭐니해도 저런 사건들보면.. 전두환때 삼청교육대 설치는 잘한거 같다..,1
chuccaru5753,도리도리 잘할 인상인데,0
user-mw5od6tx9n,인천 무섭다 역시,0
user-or5sp5ko8m,또 인천이네. 인천에 쌩양아치들 많은지 알았는데 이 정도인지는 몰랐네 진짜 대단한 동네다ㅋㅋ,0
user-mw6rc4yn5b,사형 아닌가,1
bongred3882,판사도 공범이다 감형?,0
user-pr4ov8mv4i,사형제도 부활 공약하는 후보한테 투표한다.,0
user-zn7hb8hn9e,근대 20대 남성 30번을 넘게 찔러서 살해한 30대 여성은 왜 신상공개 안해요? 살인 이유가 전회번호 지운거때문이라던데?,0
user-qt1fz4er1e,악마판사에서 태형 내리던데,1
user-gr5iu6wm1c,울병원 대체간병인알바하시는 중국분 닮았넹,0
user-ef6oi8yb6r,제발 누가대든대통령으로 첫번째 사형제부활 걸리면노후대책 안걸리면그만,0
user-mu6ut3yh5i,상습범 제발 격리. 왜 이런 x들이 사회에 나오냐고 안그래도 힘든데,1
mymiv,눈빛바라,3
user-zk8nx2zb7m,자기 집으로 돌아갔네,0
user-st3so9bb8z,저런 범죄자는 마스크,0
ForYou-ip7kt,약간 짱구는 못말려 극장판 불고기 로드편 히치하이킹 태워주는 아저씨 하고 느낌이 비슷한데...??,1
user-gq9ey5nu7v,관상가들 모이세요,1
tnehd0829,마계 인천 ㅋㅋㅋ,3
user-kz2lu8ec3x,공개해봤자징,0
user-xk4tj8cw3x,조만간 그알에서 보겠구만 ㅉㅉ,0
user-vj4dr4mp4p,완전밥맛,0
user-zh1kt4tw4f,멀쩡하게 생겼네,2
user-mu6ut3yh5i,이번 대선 사형제도 부활 대통령 .,0
