작성자,내용,추천수
user-jd5jt9fc1f,두분 열열 팬입니당 그도만 글을 올릴줄몰라 는데 짐 터득 했써유 넘 신기해요 폰을 들고 다님서 넘 쨈 나게 보구 있어요 파이팅 ♡♡♡,3
user-hj9yl8ju3x,사형선고 후 즉시 집행 합시다,2
user-ee9wo9cr2e,동백꽂파우치 넘 예쁘네요 정성이 가득 담겨있어요 ^^~ 당첨 되신분은 축복 받으신거네요,0
user-gw5xt7oq3n,뽁쭈니형님 급발진 ㅋㅋㅋ ㅋㅋㅋ 사이다 한사발하고 갑니다.,0
user-fg4zx3uz8c,오늘 라이브 시첨 못했네요 두 교수님 수고하셨습니다 지금 시청 ㄱㄱ,2
kangnayeon7380,ㅎㅎㅎ김복준교수님의.말씀들으면.ㅋㅋㅋ속이다.시원.합니다.두분.존경함니다.스트레스.확...플리는..욕...그딴놈들은.김교수님의표현대로.해야합니다..에.한표..강력한.식초에.담궈야.할.인간들이많네요.,2
user-gy5zp1le5l,정신병자들이 왜이리 많은지 무서워요,4
user-mm7zu9lc6j,사건의뢰항상감사해요 김복준교수님 생신진심으로축하드립니다️,4
user-pf9rl2ew1l,"ㅋㅋ자본주의.. 이기주의.. 넘나 케미가 .,, 최고예용♡♡♡",0
user-fu7mw6yt4n,비하한사람 못 들어오게 하세요. 그리고 신경쓰지 마세요,7
